┌─────────┬───────────────┬─────────┬─────────┬──────────┬─────────────┬──────────────┬──────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬─────────────┬───────────────┬───────────┬───────────┬───────────┬──────────┬──────────────┬───────┬─────┬─────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │ avg_val_sd  │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │ rbu │ rsd │
│   46    │ 1676544360000 │ 1110400 │ 609900  │  10100   │ 19549155000 │  8449129000  │  157803000   │ 1730400  │ 28156087000  │ '2023-02-16T10:46:00.000Z' │ 2422708288000 │ 144250700 │ -500500  │ -11100026000 │  8829800  │ 152231921000  │ 1260872413000 │ 1108640492000 │ 74816900  │ 65987100  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.8  │ 0.3 │ 0.8 │
│   47    │ 1676544480000 │ 1483300 │ 654900  │  23800   │ 27504800000 │ 10366350000  │  540320000   │ 2162000  │ 38411470000  │ '2023-02-16T10:48:00.000Z' │ 2461119758000 │ 146412700 │ -828400  │ -17138450000 │  8001400  │ 135093471000  │ 1271238763000 │ 1136145292000 │ 75471800  │ 67470400  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -2.8  │ 0.3 │ 1.1 │
│   48    │ 1676544600000 │ 1366800 │ 531400  │  43700   │ 23763507000 │  8690245000  │  640855000   │ 1941900  │ 33094607000  │ '2023-02-16T10:50:00.000Z' │ 2494214365000 │ 148354600 │ -835400  │ -15073262000 │  7166000  │ 120020209000  │ 1279929008000 │ 1159908799000 │ 76003200  │ 68837200  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -2.5  │ 0.3 │ 0.9 │
│   49    │ 1676544720000 │ 965300  │ 581500  │   8800   │ 18390017000 │  9863292000  │  307785000   │ 1555600  │ 28561094000  │ '2023-02-16T10:52:00.000Z' │ 2522775459000 │ 149910200 │ -383800  │ -8526725000  │  6782200  │ 111493484000  │ 1289792300000 │ 1178298816000 │ 76584700  │ 69802500  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.4  │ 0.3 │ 0.7 │
│   50    │ 1676544840000 │ 1421400 │ 1000900 │  13200   │ 22495482000 │ 18834958000  │  165918000   │ 2435500  │ 41496358000  │ '2023-02-16T10:54:00.000Z' │ 2564271817000 │ 152345700 │ -420500  │ -3660524000  │  6361700  │ 107832960000  │ 1308627258000 │ 1200794298000 │ 77585600  │ 71223900  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.6  │ 0.6 │ 0.9 │
│   51    │ 1676544960000 │ 950100  │ 553500  │   1100   │ 13625689000 │ 11561556000  │   40575000   │ 1504700  │ 25227820000  │ '2023-02-16T10:56:00.000Z' │ 2589499637000 │ 153850400 │ -396600  │ -2064133000  │  5965100  │ 105768827000  │ 1320188814000 │ 1214419987000 │ 78139100  │ 72174000  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.3  │ 0.4 │ 0.5 │
│   52    │ 1676545080000 │ 591500  │ 523900  │   2000   │ 8944034000  │ 10146559000  │  107000000   │ 1117400  │ 19197593000  │ '2023-02-16T10:58:00.000Z' │ 2608697230000 │ 154967800 │  -67600  │  1202525000  │  5897500  │ 106971352000  │ 1330335373000 │ 1223364021000 │ 78663000  │ 72765500  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  0.2  │ 0.3 │ 0.4 │
│   53    │ 1676545200000 │ 1069600 │ 671000  │   800    │ 15666564000 │ 10336369000  │   14400000   │ 1741400  │ 26017333000  │ '2023-02-16T11:00:00.000Z' │ 2634714563000 │ 156709200 │ -398600  │ -5330195000  │  5498900  │ 101641157000  │ 1340671742000 │ 1239030585000 │ 79334000  │ 73835100  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.9  │ 0.3 │ 0.6 │
│   54    │ 1676545320000 │ 833700  │ 715600  │   4700   │ 14298844000 │ 12124336000  │   84401000   │ 1554000  │ 26507581000  │ '2023-02-16T11:02:00.000Z' │ 2661222144000 │ 158263200 │ -118100  │ -2174508000  │  5380800  │  99466649000  │ 1352796078000 │ 1253329429000 │ 80049600  │ 74668800  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.4  │ 0.4 │ 0.6 │
│   55    │ 1676545440000 │ 621900  │ 417600  │   8500   │ 11460023000 │  7798135000  │   87137000   │ 1048000  │ 19345295000  │ '2023-02-16T11:04:00.000Z' │ 2680567439000 │ 159311200 │ -204300  │ -3661888000  │  5176500  │  95804761000  │ 1360594213000 │ 1264789452000 │ 80467200  │ 75290700  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.6  │ 0.2 │ 0.5 │
│   56    │ 1676545560000 │ 966700  │ 458700  │   5600   │ 17041055000 │  8172030000  │   59235000   │ 1431000  │ 25272320000  │ '2023-02-16T11:06:00.000Z' │ 2705839759000 │ 160742200 │ -508000  │ -8869025000  │  4668500  │  86935736000  │ 1368766243000 │ 1281830507000 │ 80925900  │ 76257400  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.4  │ 0.3 │ 0.7 │
│   57    │ 1676545680000 │ 709900  │ 619900  │   700    │ 14152972000 │ 10871788000  │   27640000   │ 1330500  │ 25052400000  │ '2023-02-16T11:08:00.000Z' │ 2730892159000 │ 162072700 │  -90000  │ -3281184000  │  4578500  │  83654552000  │ 1379638031000 │ 1295983479000 │ 81545800  │ 76967300  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.5  │ 0.3 │ 0.6 │
│   58    │ 1676545800000 │ 796800  │ 280400  │   4200   │ 14513008000 │  5726527000  │   30568000   │ 1081400  │ 20270103000  │ '2023-02-16T11:10:00.000Z' │ 2751162262000 │ 163154100 │ -516400  │ -8786481000  │  4062100  │  74868071000  │ 1385364558000 │ 1310496487000 │ 81826200  │ 77764100  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.4  │ 0.2 │ 0.6 │
│   59    │ 1676545920000 │ 1076200 │ 536300  │    0     │ 16038024000 │ 10198051000  │      0       │ 1612500  │ 26236075000  │ '2023-02-16T11:12:00.000Z' │ 2777398337000 │ 164766600 │ -539900  │ -5839973000  │  3522200  │  69028098000  │ 1395562609000 │ 1326534511000 │ 82362500  │ 78840300  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  -1   │ 0.3 │ 0.6 │
│   60    │ 1676546040000 │ 740000  │ 744400  │   800    │ 11944045000 │  9396537000  │   14640000   │ 1485200  │ 21355222000  │ '2023-02-16T11:14:00.000Z' │ 2798753559000 │ 166251800 │   4400   │ -2547508000  │  3526600  │  66480590000  │ 1404959146000 │ 1338478556000 │ 83106900  │ 79580300  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.4  │ 0.3 │ 0.5 │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼─────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┼─────┼─────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │ avg_val_sd  │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │ rbu │ rsd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼─────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┼─────┼─────┤
│   61    │ 1676546160000 │ 815600  │ 415200  │   1300   │ 13830031000 │  7917425000  │   30530000   │ 1232100  │ 21777986000  │ '2023-02-16T11:16:00.000Z' │ 2820531545000 │ 167483900 │ -400400  │ -5912606000  │  3126200  │  60567984000  │ 1412876571000 │ 1352308587000 │ 83522100  │ 80395900  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  -1   │ 0.3 │ 0.5 │
│   62    │ 1676546280000 │ 999800  │ 360500  │   2700   │ 15448405000 │  6200982000  │   74584000   │ 1363000  │ 21723971000  │ '2023-02-16T11:18:00.000Z' │ 2842255516000 │ 168846900 │ -639300  │ -9247423000  │  2486900  │  51320561000  │ 1419077553000 │ 1367756992000 │ 83882600  │ 81395700  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.5  │ 0.2 │ 0.6 │
│   63    │ 1676546400000 │ 1223300 │ 571000  │   500    │ 20401870000 │ 12507384000  │   17700000   │ 1794800  │ 32926954000  │ '2023-02-16T11:20:00.000Z' │ 2875182470000 │ 170641700 │ -652300  │ -7894486000  │  1834600  │  43426075000  │ 1431584937000 │ 1388158862000 │ 84453600  │ 82619000  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.3  │ 0.4 │ 0.8 │
│   64    │ 1676546520000 │ 1110700 │ 816900  │   400    │ 19819976000 │ 16840144000  │   3436000    │ 1928000  │ 36663556000  │ '2023-02-16T11:22:00.000Z' │ 2911846026000 │ 172569700 │ -293800  │ -2979832000  │  1540800  │  40446243000  │ 1448425081000 │ 1407978838000 │ 85270500  │ 83729700  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.5  │ 0.5 │ 0.8 │
│   65    │ 1676546640000 │ 1053100 │ 735700  │   400    │ 20355963000 │ 14688557000  │   11180000   │ 1789200  │ 35055700000  │ '2023-02-16T11:24:00.000Z' │ 2946901726000 │ 174358900 │ -317400  │ -5667406000  │  1223400  │  34778837000  │ 1463113638000 │ 1428334801000 │ 86006200  │ 84782800  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.9  │ 0.5 │ 0.8 │
│   66    │ 1676546760000 │ 1629900 │ 387000  │  87200   │ 28129499000 │  9025136000  │  1288725000  │ 2104100  │ 38443360000  │ '2023-02-16T11:26:00.000Z' │ 2985345086000 │ 176463000 │ -1242900 │ -19104363000 │  -19500   │  15674474000  │ 1472138774000 │ 1456464300000 │ 86393200  │ 86412700  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -3.1  │ 0.3 │ 1.1 │
│   67    │ 1676546880000 │ 1145100 │ 570000  │   1700   │ 20905803000 │ 12625043000  │   63960000   │ 1716800  │ 33594806000  │ '2023-02-16T11:28:00.000Z' │ 3018939892000 │ 178179800 │ -575100  │ -8280760000  │  -594600  │  7393714000   │ 1484763817000 │ 1477370103000 │ 86963200  │ 87557800  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.4  │ 0.4 │ 0.8 │
│   68    │ 1676552400000 │ 3449200 │ 1684300 │  138600  │ 47041659000 │ 24328336000  │  2362212000  │ 5272100  │ 73732207000  │ '2023-02-16T13:00:00.000Z' │ 3092672099000 │ 183451900 │ -1764900 │ -22713323000 │ -2359500  │ -15319609000  │ 1509092153000 │ 1524411762000 │ 88647500  │ 91007000  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -3.7  │ 0.8 │ 1.9 │
│   69    │ 1676552520000 │ 1794800 │ 631600  │   5800   │ 29308769000 │ 12193402000  │  303995000   │ 2432200  │ 41806166000  │ '2023-02-16T13:02:00.000Z' │ 3134478265000 │ 185884100 │ -1163200 │ -17115367000 │ -3522700  │ -32434976000  │ 1521285555000 │ 1553720531000 │ 89279100  │ 92801800  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -2.8  │ 0.4 │ 1.2 │
│   70    │ 1676552640000 │ 1779900 │ 940200  │  19800   │ 29737102000 │ 14379761000  │  908893000   │ 2739900  │ 45025756000  │ '2023-02-16T13:04:00.000Z' │ 3179504021000 │ 188624000 │ -839700  │ -15357341000 │ -4362400  │ -47792317000  │ 1535665316000 │ 1583457633000 │ 90219300  │ 94581700  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -2.5  │ 0.5 │ 1.2 │
│   71    │ 1676552760000 │ 2905700 │ 913900  │  21700   │ 47556614000 │ 12412143000  │  292403000   │ 3841300  │ 60261160000  │ '2023-02-16T13:06:00.000Z' │ 3239765181000 │ 192465300 │ -1991800 │ -35144471000 │ -6354200  │ -82936788000  │ 1548077459000 │ 1631014247000 │ 91133200  │ 97487400  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -5.7  │ 0.4 │ 1.9 │
│   72    │ 1676552880000 │ 1515800 │ 711500  │   1700   │ 23575058000 │ 12514205000  │   40282000   │ 2229000  │ 36129545000  │ '2023-02-16T13:08:00.000Z' │ 3275894726000 │ 194694300 │ -804300  │ -11060853000 │ -7158500  │ -93997641000  │ 1560591664000 │ 1654589305000 │ 91844700  │ 99003200  │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.8  │ 0.4 │ 0.9 │
│   73    │ 1676553000000 │ 1893400 │ 534600  │  44100   │ 33623705000 │ 11958650000  │  2070510000  │ 2472100  │ 47652865000  │ '2023-02-16T13:10:00.000Z' │ 3323547591000 │ 197166400 │ -1358800 │ -21665055000 │ -8517300  │ -115662696000 │ 1572550314000 │ 1688213010000 │ 92379300  │ 100896600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -3.5  │ 0.4 │ 1.3 │
│   74    │ 1676553120000 │ 2377600 │ 672100  │   9000   │ 37308387000 │ 13427312000  │   69378000   │ 3058700  │ 50805077000  │ '2023-02-16T13:12:00.000Z' │ 3374352668000 │ 200225100 │ -1705500 │ -23881075000 │ -10222800 │ -139543771000 │ 1585977626000 │ 1725521397000 │ 93051400  │ 103274200 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -3.9  │ 0.4 │ 1.5 │
│   75    │ 1676553240000 │ 1934400 │ 775400  │   7100   │ 29688683000 │ 16043139000  │  245517000   │ 2716900  │ 45977339000  │ '2023-02-16T13:14:00.000Z' │ 3420330007000 │ 202942000 │ -1159000 │ -13645544000 │ -11381800 │ -153189315000 │ 1602020765000 │ 1755210080000 │ 93826800  │ 105208600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -2.2  │ 0.5 │ 1.2 │
│   76    │ 1676553360000 │ 1065200 │ 1263400 │  20100   │ 19075612000 │ 23984969000  │  524675000   │ 2348700  │ 43585256000  │ '2023-02-16T13:16:00.000Z' │ 3463915263000 │ 205290700 │  198200  │  4909357000  │ -11183600 │ -148279958000 │ 1626005734000 │ 1774285692000 │ 95090200  │ 106273800 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  0.8  │ 0.8 │ 0.8 │
│   77    │ 1676553480000 │ 752800  │ 1779400 │   400    │ 14977750000 │ 28912097000  │   11710000   │ 2532600  │ 43901557000  │ '2023-02-16T13:18:00.000Z' │ 3507816820000 │ 207823300 │ 1026600  │ 13934347000  │ -10157000 │ -134345611000 │ 1654917831000 │ 1789263442000 │ 96869600  │ 107026600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  2.3  │ 0.9 │ 0.6 │
│   78    │ 1676553600000 │ 833700  │ 1726800 │   4100   │ 18359028000 │ 25705364000  │  139814000   │ 2564600  │ 44204206000  │ '2023-02-16T13:20:00.000Z' │ 3552021026000 │ 210387900 │  893100  │  7346336000  │ -9263900  │ -126999275000 │ 1680623195000 │ 1807622470000 │ 98596400  │ 107860300 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  1.2  │ 0.8 │ 0.7 │
│   79    │ 1676553720000 │ 1287800 │ 1214900 │   2000   │ 25587191000 │ 21857841000  │   52090000   │ 2504700  │ 47497122000  │ '2023-02-16T13:22:00.000Z' │ 3599518148000 │ 212892600 │  -72900  │ -3729350000  │ -9336800  │ -130728625000 │ 1702481036000 │ 1833209661000 │ 99811300  │ 109148100 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.6  │ 0.7 │  1  │
│   80    │ 1676553840000 │ 1396600 │ 851700  │   1900   │ 28592723000 │ 14607263000  │   91390000   │ 2250200  │ 43291376000  │ '2023-02-16T13:24:00.000Z' │ 3642809524000 │ 215142800 │ -544900  │ -13985460000 │ -9881700  │ -144714085000 │ 1717088299000 │ 1861802384000 │ 100663000 │ 110544700 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -2.3  │ 0.5 │ 1.1 │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼─────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┼─────┼─────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │ avg_val_sd  │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │ rbu │ rsd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼─────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┼─────┼─────┤
│   81    │ 1676553960000 │ 1083300 │ 953500  │   3700   │ 21717170000 │ 18089396000  │  115190000   │ 2040500  │ 39921756000  │ '2023-02-16T13:26:00.000Z' │ 3682731280000 │ 217183300 │ -129800  │ -3627774000  │ -10011500 │ -148341859000 │ 1735177695000 │ 1883519554000 │ 101616500 │ 111628000 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.6  │ 0.6 │ 0.9 │
│   82    │ 1676554080000 │ 1051800 │ 1009500 │   8400   │ 19606891000 │ 16522551000  │  227800000   │ 2069700  │ 36357242000  │ '2023-02-16T13:28:00.000Z' │ 3719088522000 │ 219253000 │  -42300  │ -3084340000  │ -10053800 │ -151426199000 │ 1751700246000 │ 1903126445000 │ 102626000 │ 112679800 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.5  │ 0.5 │ 0.8 │
│   83    │ 1676554200000 │ 1462300 │ 1215200 │   9500   │ 30460650000 │ 18763604000  │  120963000   │ 2687000  │ 49345217000  │ '2023-02-16T13:30:00.000Z' │ 3768433739000 │ 221940000 │ -247100  │ -11697046000 │ -10300900 │ -163123245000 │ 1770463850000 │ 1933587095000 │ 103841200 │ 114142100 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.9  │ 0.6 │ 1.2 │
│   84    │ 1676554320000 │ 1662500 │ 1217600 │  11900   │ 29815329000 │ 22389252000  │   93228000   │ 2892000  │ 52297809000  │ '2023-02-16T13:32:00.000Z' │ 3820731548000 │ 224832000 │ -444900  │ -7426077000  │ -10745800 │ -170549322000 │ 1792853102000 │ 1963402424000 │ 105058800 │ 115804600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.2  │ 0.7 │ 1.2 │
│   85    │ 1676554440000 │ 854000  │ 1718900 │   200    │ 17067957000 │ 31556878000  │   9915000    │ 2573100  │ 48634750000  │ '2023-02-16T13:34:00.000Z' │ 3869366298000 │ 227405100 │  864900  │ 14488921000  │ -9880900  │ -156060401000 │ 1824409980000 │ 1980470381000 │ 106777700 │ 116658600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  2.4  │  1  │ 0.7 │
│   86    │ 1676554560000 │ 757900  │ 2281000 │   9800   │ 12654074000 │ 41860634000  │  198430000   │ 3048700  │ 54713138000  │ '2023-02-16T13:36:00.000Z' │ 3924079436000 │ 230453800 │ 1523100  │ 29206560000  │ -8357800  │ -126853841000 │ 1866270614000 │ 1993124455000 │ 109058700 │ 117416500 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  4.8  │ 1.3 │ 0.5 │
│   87    │ 1676554680000 │ 995200  │ 3301100 │   4100   │ 19743166000 │ 60754832000  │  198313000   │ 4300400  │ 80696311000  │ '2023-02-16T13:38:00.000Z' │ 4004775747000 │ 234754200 │ 2305900  │ 41011666000  │ -6051900  │ -85842175000  │ 1927025446000 │ 2012867621000 │ 112359800 │ 118411700 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  6.7  │ 1.9 │ 0.8 │
│   88    │ 1676554800000 │ 991500  │ 2610800 │  11900   │ 19834195000 │ 45764423000  │  320324000   │ 3614200  │ 65918942000  │ '2023-02-16T13:40:00.000Z' │ 4070694689000 │ 238368400 │ 1619300  │ 25930228000  │ -4432600  │ -59911947000  │ 1972789869000 │ 2032701816000 │ 114970600 │ 119403200 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  4.2  │ 1.5 │ 0.8 │
│   89    │ 1676554920000 │ 1015400 │ 4999500 │   7500   │ 18046686000 │ 78129935000  │  148980000   │ 6022400  │ 96325601000  │ '2023-02-16T13:42:00.000Z' │ 4167020290000 │ 244390800 │ 3984100  │ 60083249000  │  -448500  │   171302000   │ 2050919804000 │ 2050748502000 │ 119970100 │ 120418600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  9.8  │ 2.5 │ 0.7 │
│   90    │ 1676555040000 │ 1755600 │ 4757600 │   1900   │ 33856649000 │ 73644340000  │   21810000   │ 6515100  │ 107522799000 │ '2023-02-16T13:44:00.000Z' │ 4274543089000 │ 250905900 │ 3002000  │ 39787691000  │  2553500  │  39958993000  │ 2124564144000 │ 2084605151000 │ 124727700 │ 122174200 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  6.5  │ 2.3 │ 1.3 │
│   91    │ 1676555160000 │ 1436000 │ 2750900 │  21200   │ 23425304000 │ 47757962000  │  706620000   │ 4208100  │ 71889886000  │ '2023-02-16T13:46:00.000Z' │ 4346432975000 │ 255114000 │ 1314900  │ 24332658000  │  3868400  │  64291651000  │ 2172322106000 │ 2108030455000 │ 127478600 │ 123610200 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │   4   │ 1.5 │ 0.9 │
│   92    │ 1676555280000 │ 1526800 │ 2955600 │  10000   │ 26704431000 │ 51955409000  │  111448000   │ 4492400  │ 78771288000  │ '2023-02-16T13:48:00.000Z' │ 4425204263000 │ 259606400 │ 1428800  │ 25250978000  │  5297200  │  89542629000  │ 2224277515000 │ 2134734886000 │ 130434200 │ 125137000 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  4.1  │ 1.7 │ 1.1 │
