"code","trading_date","close_value","foreign_buy_matched","foreign_sell_matched","foreign_buy","foreign_sell","proprietary_buy_matched","proprietary_sell_matched","proprietary_buy","proprietary_sell","local_individual_buy_matched","local_individual_sell_matched","local_individual_buy","local_individual_sell","local_institutional_buy_matched","local_institutional_sell_matched","local_institutional_buy","local_institutional_sell","foreign_individual_buy_matched","foreign_individual_sell_matched","foreign_individual_buy","foreign_individual_sell","foreign_institutional_buy_matched","foreign_institutional_sell_matched","foreign_institutional_buy","foreign_institutional_sell"
"EVF",1693933200,13.1,972250000,0,972250000,0,0,9037000,0,9037000,27912128350,31297371350,27912128350,31297371350,2424500000,2470000,2424500000,2470000,0,0,0,0,972250000,0,972250000,0
"GAB",1696525200,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1696352400,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1696266000,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1696179600,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695920400,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695834000,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695747600,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695661200,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695574800,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695315600,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695229200,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695142800,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1695056400,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1694970000,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1694624400,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1694538000,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1694451600,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1694365200,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1694106000,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAB",1694019600,0,0,0,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FTS",1696525200,43.45,1291520000,2823795000,1291520000,2823795000,63030000,0,63030000,0,114557000000,112255000000,114557000000,112255000000,676790000,1509740000,676790000,1509740000,8220000,51200000,8220000,51200000,1283300000,2772595000,1283300000,2772595000
"FTS",1696352400,43.95,15303885000,1019320000,15303885000,1019320000,61950000,0,61950000,0,115182000000,130604000000,115182000000,130604000000,1249815000,174720000,1249815000,174720000,219550000,4150000,219550000,4150000,15084335000,1015170000,15084335000,1015170000
"FTS",1696266000,41.1,26919100000,493745000,26919100000,493745000,379120000,0,379120000,0,142073000000,169780000000,142073000000,169780000000,1895445000,992565000,1895445000,992565000,36435000,0,36435000,0,26882665000,493745000,26882665000,493745000
"FTS",1695920400,43.5,22616965000,4327748000,22616965000,4327748000,0,0,0,0,87155801500,104974000000,87155801500,104974000000,522755000,993915000,522755000,993915000,26030000,31188000,26030000,31188000,22590935000,4296560000,22590935000,4296560000
"FTS",1695834000,43,35288399800,4513315000,35288399800,4513315000,12000000,0,12000000,0,138877000000,170306000000,138877000000,170306000000,1071350000,429415000,1071350000,429415000,9474800,127770000,9474800,127770000,35278925000,4385545000,35278925000,4385545000
"FTS",1695747600,40.2,19028795000,1403590000,19028795000,1403590000,46785000,8284000,46785000,8284000,110515000000,127957000000,110515000000,127957000000,258040000,479805400,258040000,479805400,19450000,514275000,19450000,514275000,19009345000,889315000,19009345000,889315000
"FTS",1695661200,37.6,10883349450,1489710000,10883349450,1489710000,56280000,0,56280000,0,112147000000,122657000000,112147000000,122657000000,1512375000,452360000,1512375000,452360000,39450,181060000,39450,181060000,10883310000,1308650000,10883310000,1308650000
"FTS",1695574800,37.4,23853100000,128365000,23853100000,128365000,46140000,0,46140000,0,84185717550,107710000000,84185717550,107710000000,119820000,366460000,119820000,366460000,139390000,0,139390000,0,23713710000,128365000,23713710000,128365000
"FTS",1695315600,40.2,2521090000,913105000,2521090000,913105000,48555000,49380000,48555000,49380000,178977000000,182305000000,178977000000,182305000000,1766105000,44900000,1766105000,44900000,542060000,0,542060000,0,1979030000,913105000,1979030000,913105000
"FTS",1695229200,43.2,8870650000,4311210000,8870650000,4311210000,0,432000000,0,432000000,100393000000,104974000000,100393000000,104974000000,675390000,222355000,675390000,222355000,0,4470000,0,4470000,8870650000,4306740000,8870650000,4306740000
"FTS",1695142800,45.5,15241045000,112963200,15241045000,112963200,0,4520000,0,4520000,55093163700,69589590500,55093163700,69589590500,71770000,698905000,71770000,698905000,0,112963200,0,112963200,15241045000,0,15241045000,0
"FTS",1695056400,44.3,1283975000,1140070000,1283975000,1140070000,52545000,0,52545000,0,60330822050,60733172050,60330822050,60733172050,272315000,66415000,272315000,66415000,8710000,443470000,8710000,443470000,1275265000,696600000,1275265000,696600000
"FTS",1694970000,44.35,2337900000,772245000,2337900000,772245000,0,4435000,0,4435000,50187299500,52402169500,50187299500,52402169500,675855000,22205000,675855000,22205000,48400000,66780000,48400000,66780000,2289500000,705465000,2289500000,705465000
"FTS",1694624400,43.45,1774185000,1559340000,1774185000,1559340000,13305000,0,13305000,0,80352115950,80469780950,80352115950,80469780950,13420000,123905000,13420000,123905000,158445000,4545000,158445000,4545000,1615740000,1554795000,1615740000,1554795000
"FTS",1694538000,45.2,435955000,3677395000,435955000,3677395000,0,9150000,0,9150000,73006640950,69588680950,73006640950,69588680950,101190000,268560000,101190000,268560000,55230000,0,55230000,0,380725000,3677395000,380725000,3677395000
"FTS",1694451600,45.75,6044835000,33821300,6044835000,33821300,0,0,0,0,87495428450,93005202150,87495428450,93005202150,1246575000,1747815000,1246575000,1747815000,30200000,33821300,30200000,33821300,6014635000,0,6014635000,0
"FTS",1694365200,42.8,998105000,2451150000,998105000,2451150000,0,0,0,2086000,103699000000,102402000000,103701000000,102404000000,508775000,352690000,508775000,350604000,236875000,52350000,236875000,52350000,761230000,2398800000,761230000,2398800000
"FTS",1694106000,43.95,11108065000,61248000,11108065000,61248000,0,0,0,122000,70128178950,79789195950,70128300900,79789317900,120715000,1506515000,120715000,1506393000,25805000,61248000,25805000,61248000,11082260000,0,11082260000,0
"FTS",1694019600,43.7,15958918500,1043308000,15958918500,1043308000,0,0,0,76000,92104844600,106343000000,92104921000,106343000000,959710000,1637325000,959710000,1637249000,503233500,181138000,503233500,181138000,15455685000,862170000,15455685000,862170000
"FTS",1693933200,41.05,14186275000,63163000,14186275000,63163000,0,76226000,0,76369000,88444082300,104222000000,88444225300,104222000000,1819705000,88950400,1819705000,88807400,0,63163000,0,63163000,14186275000,0,14186275000,0
"DTA",1696525200,7.35,0,0,0,0,0,0,0,0,94486000,94968000,94486000,94968000,3420000,2938000,3420000,2938000,0,0,0,0,0,0,0,0
"DTA",1696438800,7.35,0,0,0,0,0,0,0,0,248716000,248716000,248716000,248716000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1696352400,7.48,0,0,0,0,0,0,0,0,54981000,54981000,54981000,54981000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1696266000,7.33,0,0,0,0,0,0,0,0,143096000,143096000,143096000,143096000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1696179600,7.87,0,0,0,0,0,0,0,0,117962000,117962000,117962000,117962000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1695920400,7.9,0,0,0,0,0,0,0,0,207463000,205204000,207463000,205204000,0,2259000,0,2259000,0,0,0,0,0,0,0,0
"DTA",1695834000,7.75,0,0,0,0,0,0,0,0,103741000,103741000,103741000,103741000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1695747600,7.7,0,0,0,0,0,0,0,0,78120000,78120000,78120000,78120000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1695661200,7.5,0,0,0,0,0,0,0,0,51705000,51705000,51705000,51705000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1695574800,7.75,0,0,0,0,0,0,0,0,3813000,3813000,3813000,3813000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1695315600,7.75,0,6001000,0,6001000,0,0,0,0,504938000,498937000,504938000,498937000,0,0,0,0,0,6001000,0,6001000,0,0,0,0
"DTA",1695229200,7.9,0,0,0,0,0,0,0,0,115479000,115479000,115479000,115479000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1695142800,7.9,0,0,0,0,0,0,0,0,110029390,110029390,110029390,110029390,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1695056400,7.9,0,0,0,0,0,0,0,0,151491490,151491490,151491490,151491490,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1694970000,7.92,0,46562000,0,46562000,0,0,0,0,173381000,126819000,173381000,126819000,0,0,0,0,0,0,0,0,0,46562000,0,46562000
"DTA",1694710800,7.94,0,0,0,0,0,0,0,0,110854890,110854890,110854890,110854890,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1694624400,8,0,0,0,0,0,0,0,0,59921000,59921000,59921000,59921000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1694538000,8,0,0,0,0,0,0,0,0,640083000,640083000,640083000,640083000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1694451600,8.01,0,0,0,0,0,0,0,0,501893000,501893000,501893000,501893000,0,0,0,0,0,0,0,0,0,0,0,0
"DTA",1694365200,8.3,0,0,0,0,0,0,0,0,141601000,141601000,141601000,141601000,0,0,0,0,0,0,0,0,0,0,0,0
"FCN",1696525200,15.2,891430000,0,891430000,0,0,0,0,0,27655240650,28700365650,27655240650,28700365650,158180000,4485000,158180000,4485000,7400000,0,7400000,0,884030000,0,884030000,0
"FCN",1696352400,14.9,737695000,257755000,737695000,257755000,0,0,0,0,35570504550,35886064550,35570504550,35886064550,0,164380000,0,164380000,14550000,111550000,14550000,111550000,723145000,146205000,723145000,146205000
"FCN",1696266000,14.5,316750000,3147880000,316750000,3147880000,0,0,0,0,56061405350,53038680350,56061405350,53038680350,157460000,349055000,157460000,349055000,22275000,25570000,22275000,25570000,294475000,3122310000,294475000,3122310000
"FCN",1695920400,14.6,101475000,3532470000,101475000,3532470000,0,0,0,0,35896809300,32384914299,35896809300,32384914299,8760000,89660000,8760000,89660000,28975000,0,28975000,0,72500000,3532470000,72500000,3532470000
"FCN",1695834000,14.35,876555000,3602760000,876555000,3602760000,0,0,0,0,36531926800,34028381799,36531926800,34028381799,222660000,0,222660000,0,35800000,80025000,35800000,80025000,840755000,3522735000,840755000,3522735000
"FCN",1695747600,15,5405385000,1457260000,5405385000,1457260000,0,0,0,0,49231886100,53615486100,49231886100,53615486100,467530000,32055000,467530000,32055000,13950000,0,13950000,0,5391435000,1457260000,5391435000,1457260000
"FCN",1695661200,14.25,6192550000,74500000,6192550000,74500000,0,0,0,0,59801524750,66300554750,59801524750,66300554750,1754035000,1373055000,1754035000,1373055000,245225000,0,245225000,0,5947325000,74500000,5947325000,74500000
"FCN",1695574800,15.3,1456640000,0,1456640000,0,0,0,0,0,67397176750,65287176750,67397176750,65287176750,32230000,3598870000,32230000,3598870000,126005000,0,126005000,0,1330635000,0,1330635000,0
"FCN",1695315600,16.45,5430440000,6379645000,5430440000,6379645000,0,1238885000,0,1238885000,118179000000,115409000000,118179000000,115409000000,836130000,1418190000,836130000,1418190000,142025000,99185000,142025000,99185000,5288415000,6280460000,5288415000,6280460000
"FCN",1695229200,17.65,266655000,2827675000,266655000,2827675000,0,0,0,0,76429419400,72846044400,76429419400,72846044400,66745000,1089100000,66745000,1089100000,0,0,0,0,266655000,2827675000,266655000,2827675000
"FCN",1695142800,18.2,437450000,3523945000,437450000,3523945000,0,0,0,0,142565000000,143161000000,142565000000,143161000000,4159115000,476290000,4159115000,476290000,104500000,97440000,104500000,97440000,332950000,3426505000,332950000,3426505000
"FCN",1695056400,18.05,184120000,4228555000,184120000,4228555000,0,0,1397550000,0,256205000000,250471000000,257602000000,251868000000,2189900000,3879600000,792350000,3879600000,182305000,0,182305000,0,1815000,4228555000,1815000,4228555000
"FCN",1694970000,19.4,703055000,20900000,703055000,20900000,0,0,0,0,64912861800,66408941800,64912861800,66408941800,1060585000,246660000,1060585000,246660000,85500000,0,85500000,0,617555000,20900000,617555000,20900000
"FCN",1694624400,19.4,804745000,5256795000,804745000,5256795000,0,0,0,0,117104000000,114577000000,117104000000,114577000000,2400860000,474910000,2400860000,474910000,0,38550000,0,38550000,804745000,5218245000,804745000,5218245000
"FCN",1694538000,19.25,2556575000,9854135000,2556575000,9854135000,0,0,0,0,255617000000,247744000000,255617000000,247744000000,290075000,865695000,290075000,865695000,106475000,4380780000,106475000,4380780000,2450100000,5473355000,2450100000,5473355000
"FCN",1694451600,18,3894445000,435065000,3894445000,435065000,0,0,0,0,69979916900,73780741900,69979916900,73780741900,351800000,10355000,351800000,10355000,54000000,0,54000000,0,3840445000,435065000,3840445000,435065000
"FCN",1694365200,17.15,252280000,1530185000,252280000,1530185000,0,0,0,0,83380838600,81330623600,83380838600,81330623600,26550000,798860000,26550000,798860000,0,297750000,0,297750000,252280000,1232435000,252280000,1232435000
"FCN",1694106000,17.55,865510000,68960000,865510000,68960000,0,0,0,0,56535861850,57329346850,56535861850,57329346850,460020000,463085000,460020000,463085000,0,10530000,0,10530000,865510000,58430000,865510000,58430000
"FCN",1694019600,17.6,4689090000,612040000,4689090000,612040000,0,0,0,0,134531000000,138929000000,134531000000,138929000000,488805000,167955000,488805000,167955000,3608950000,61775000,3608950000,61775000,1080140000,550265000,1080140000,550265000
"FCN",1693933200,17.1,599000000,151650000,599000000,151650000,0,0,0,0,69748326300,70780606300,69748326300,70780606300,593350000,8420000,593350000,8420000,0,0,0,0,599000000,151650000,599000000,151650000
"DTL",1696525200,19.6,0,0,0,0,0,0,0,0,7810000,5860000,7810000,5860000,0,1950000,0,1950000,0,0,0,0,0,0,0,0
"DTL",1696352400,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1696266000,21,0,0,0,0,0,0,0,0,4200000,4200000,4200000,4200000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695920400,21.8,0,0,0,0,0,0,0,0,8690000,8690000,8690000,8690000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695834000,21.6,0,0,0,0,0,0,0,0,4320000,4320000,4320000,4320000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695747600,21.5,0,0,0,0,0,0,0,0,6450000,6450000,6450000,6450000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695661200,22,0,0,0,0,0,0,0,0,8860000,8860000,8860000,8860000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695574800,22.8,0,0,0,0,0,0,0,0,6840000,6840000,6840000,6840000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695315600,23,0,0,0,0,0,0,0,0,4600000,4600000,4600000,4600000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695229200,23.3,0,0,0,0,0,0,0,0,23343300,23343300,23343300,23343300,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695142800,23.3,0,0,0,0,0,0,0,0,6990000,6990000,6990000,6990000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1695056400,23,0,0,0,0,0,0,0,0,6923100,6923100,6923100,6923100,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1694970000,23.8,0,0,0,0,0,0,0,0,4760000,4760000,4760000,4760000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1694624400,23.7,0,0,0,0,0,0,0,0,5142900,5000700,5142900,5000700,0,142200,0,142200,0,0,0,0,0,0,0,0
"DTL",1694538000,24,0,0,0,0,0,0,0,0,9677600,7277600,9677600,7277600,0,2400000,0,2400000,0,0,0,0,0,0,0,0
"DTL",1694451600,23.8,0,0,0,0,0,0,0,0,9720000,12100000,9720000,12100000,2380000,0,2380000,0,0,0,0,0,0,0,0,0
"DTL",1694365200,24,0,0,0,0,0,0,0,0,4800000,4800000,4800000,4800000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1694106000,23.8,0,0,0,0,0,0,0,0,14343750,14343750,14343750,14343750,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1694019600,23.7,0,0,0,0,0,0,0,0,7130000,7130000,7130000,7130000,0,0,0,0,0,0,0,0,0,0,0,0
"DTL",1693933200,23.7,0,0,0,0,0,265000,0,265000,12054600,11790000,12054600,11790000,0,-400,0,-400,0,0,0,0,0,0,0,0
"GAS",1696525200,84.2,4527370000,409590000,4527370000,409590000,2922820000,401840000,2922820000,401840000,19783759300,27901509300,19783759300,27901509300,2064510000,585520000,2064510000,585520000,234420000,25110000,234420000,25110000,4292950000,384480000,4292950000,384480000
"GAS",1696352400,85.8,1657670000,2292200000,1657670000,2292200000,723360000,2361290000,723360000,2361290000,49057605300,19720835299,49057605300,19720835299,551940000,27616250000,551940000,27616250000,46580000,103250000,46580000,103250000,1611090000,2188950000,1611090000,2188950000
"GAS",1696266000,86.3,1320848400,4973124800,1320848400,4973124800,3623820000,1592120000,3623820000,1592120000,39408990800,30290784400,41318990800,32200784400,3067830000,10565460000,3067830000,10565460000,9388400,800680000,9388400,800680000,1311460000,4172444800,1311460000,4172444800
"GAS",1696179600,89.3,170610000,3008533900,170610000,3008533900,161620000,5013170000,161620000,5013170000,24475237800,16298613900,24475237800,16298613900,1178910000,1666060000,1178910000,1666060000,8990000,18000000,8990000,18000000,161620000,2990533900,161620000,2990533900
"GAS",1695920400,90.7,27594550000,6081230000,27594550000,6081230000,433560000,2746240000,433560000,2746240000,25294698100,35127758100,25294698100,35127758100,712830000,10080410000,712830000,10080410000,152400000,0,152400000,0,27442150000,6081230000,27442150000,6081230000
"GAS",1695834000,91.5,35040880000,6353629800,35040880000,6353629800,726540000,6523280000,726540000,6523280000,45648936200,50838476400,45648936200,50838476400,1722800000,19423770000,1722800000,19423770000,44730000,0,44730000,0,34996150000,6353629800,34996150000,6353629800
"GAS",1695747600,88.9,14823730000,4355471100,59323730000,4355471100,7360930000,1306900000,7360930000,1306900000,22481751700,30622730600,24381751700,32522730600,5555240000,13936550000,5555240000,58436550000,26470000,184460000,26470000,184460000,14797260000,4171011099,59297260000,4171011099
"GAS",1695661200,88.8,6548210000,6202584200,6548210000,6202584200,7618490000,3065520000,7618490000,3065520000,17234686000,21871671799,17234686000,21871671799,8254320000,8515930000,8254320000,8515930000,26900000,396387000,26900000,396387000,6521310000,5806197200,6521310000,5806197200
"GAS",1695574800,89.5,11317130000,7427586300,11317130000,7427586300,4700260000,362050000,4700260000,362050000,23828551400,37883125100,23828551400,37883125100,6358830000,532010000,6358830000,532010000,9090000,36170000,9090000,36170000,11308040000,7391416300,11308040000,7391416300
"GAS",1695315600,90.9,10346421000,2429946000,10346421000,2429946000,2220200000,5003490000,2220200000,5003490000,52866578500,54961983500,52866578500,54961983500,430800000,3468580000,430800000,3468580000,44940000,135420000,44940000,135420000,10301481000,2294526000,10301481000,2294526000
"GAS",1695229200,88.75,2654900000,2773262300,2654900000,2773262300,2654670000,2772500000,2654670000,2772500000,70728438800,67693686500,70728438800,67693686500,7028560000,9827120000,7028560000,9827120000,0,248940000,0,248940000,2654900000,2524322300,2654900000,2524322300
"GAS",1695142800,109,2577590000,1791500000,2577590000,1791500000,809160000,3124060000,809160000,3124060000,25054740900,41068190900,25054740900,41068190900,18372060000,829800000,18372060000,829800000,448750000,54550000,448750000,54550000,2128840000,1736950000,2128840000,1736950000
"GAS",1695056400,110,13330360000,5114956500,13330360000,5114956500,2937280000,7289940000,2937280000,7289940000,26077270000,31055093500,26077270000,31055093500,1699140000,584060000,1699140000,584060000,175610000,80562500,175610000,80562500,13154750000,5034394000,13154750000,5034394000
"GAS",1694970000,109,11634670000,4249882900,11634670000,4249882900,653470000,8625200000,653470000,8625200000,38549372700,37463679800,38549372700,37463679800,772940000,1271690000,772940000,1271690000,171870000,539288000,171870000,539288000,11462800000,3710594900,11462800000,3710594900
"GAS",1694710800,109.6,26730840000,2291019000,26730840000,2291019000,3924490000,2596489000,3924490000,2596489000,48661694800,81219086399,48661694800,81219086399,6864940000,75370400,6864940000,75370400,64130000,202609000,64130000,202609000,26666710000,2088410000,26666710000,2088410000
"GAS",1694624400,106,4097760000,2897390000,4097760000,2897390000,4463090000,5148530000,4463090000,5148530000,40340418200,50110158200,40340418200,50110158200,9794010000,539200000,9794010000,539200000,53050000,750760000,53050000,750760000,4044710000,2146630000,4044710000,2146630000
"GAS",1694538000,105.6,3280990000,7746659000,3280990000,7746659000,13663990000,6986160000,13663990000,6986160000,98506250100,114211000000,98506250100,114211000000,20007540000,6515030000,20007540000,6515030000,206170000,683539000,206170000,683539000,3074820000,7063120000,3074820000,7063120000
"GAS",1694451600,102.7,5513500000,22300821000,5513500000,22300821000,4938510000,716320000,4938510000,716320000,47804350800,36945939800,47804350800,36945939800,2334380000,627660000,2334380000,627660000,10290000,381421000,10290000,381421000,5503210000,21919400000,5503210000,21919400000
"GAS",1694365200,101.4,2115490000,3247828100,2115490000,3247828100,2400790000,4725985000,2400790000,4725985000,32419972200,28970779000,32419972200,28970779000,1028800000,1020460100,1028800000,1020460100,0,106318100,0,106318100,2115490000,3141510000,2115490000,3141510000
"GAS",1694106000,102.2,3057020000,3233740000,3057020000,3233740000,4782370000,741940000,4782370000,741940000,26388580400,52572560400,26388580400,52572560400,22392300000,72030000,22392300000,72030000,17520000,92700000,17520000,92700000,3039500000,3141040000,3039500000,3141040000
"GIL",1696525200,31.2,106750000,0,106750000,0,0,0,0,0,18970043300,19146463300,18970043300,19146463300,232895000,163225000,232895000,163225000,0,0,0,0,106750000,0,106750000,0
"GIL",1696438800,31,0,1060895000,0,1060895000,0,0,0,0,31677464300,30520864300,31677464300,30520864300,95700000,191405000,95700000,191405000,0,0,0,0,0,1060895000,0,1060895000
"GIL",1696352400,31.6,2990000,120725000,2990000,120725000,0,0,0,0,24180376750,24372141750,24180376750,24372141750,309500000,0,309500000,0,0,0,0,0,2990000,120725000,2990000,120725000
"GIL",1696266000,30.9,338810000,942350000,338810000,942350000,0,0,0,0,45993914850,44786324850,45993914850,44786324850,159900000,763950000,159900000,763950000,338810000,0,338810000,0,0,942350000,0,942350000
"GIL",1696179600,32.65,1111800000,218681450,1111800000,218681450,0,0,0,0,37323531500,37908935050,37323531500,37908935050,478185000,785900000,478185000,785900000,19920000,67561450,19920000,67561450,1091880000,151120000,1091880000,151120000
"GIL",1695920400,31.9,0,342435000,0,342435000,0,0,0,0,35400440350,35083910350,35400440350,35083910350,29115000,3210000,29115000,3210000,0,0,0,0,0,342435000,0,342435000
"GIL",1695834000,31.85,15750000,857910000,15750000,857910000,0,0,0,0,30481711100,29277116100,30481711100,29277116100,160000000,522435000,160000000,522435000,15750000,60810000,15750000,60810000,0,797100000,0,797100000
"GIL",1695747600,32,640505000,410740000,640505000,410740000,0,0,0,0,36603410600,37375120600,36603410600,37375120600,749605000,207660000,749605000,207660000,6120000,18420000,6120000,18420000,634385000,392320000,634385000,392320000
"GIL",1695661200,31.2,104720000,3865940000,104720000,3865940000,0,0,0,0,80464232050,75148282050,80464232050,75148282050,720420000,2275150000,720420000,2275150000,101495000,1440410000,101495000,1440410000,3225000,2425530000,3225000,2425530000
"GIL",1695574800,33.5,1456790000,288388000,1456790000,288388000,0,0,0,0,52390587250,53499014250,52390587250,53499014250,3355000,63330000,3355000,63330000,21030000,0,21030000,0,1435760000,288388000,1435760000,288388000
"GIL",1695315600,36,2392145000,2376660000,2392145000,2376660000,0,0,0,0,101864000000,100824000000,101864000000,100824000000,861430000,1917340000,861430000,1917340000,0,2076675000,0,2076675000,2392145000,299985000,2392145000,299985000
"GIL",1695229200,35.3,1217315000,21300000,1217315000,21300000,0,0,0,0,59357389200,61947904200,59357389200,61947904200,1602900000,208400000,1602900000,208400000,110350000,21300000,110350000,21300000,1106965000,0,1106965000,0
"GIL",1695142800,35.05,185950000,24324700,185950000,24324700,0,0,0,0,40492931050,40315626349,40492931050,40315626349,209610000,548540000,209610000,548540000,0,24324700,0,24324700,185950000,0,185950000,0
"GIL",1695056400,32.8,348965000,646690000,348965000,646690000,0,0,0,0,30959482050,29463027050,30959482050,29463027050,490900000,1689630000,490900000,1689630000,323000000,0,323000000,0,25965000,646690000,25965000,646690000
"GIL",1694970000,32.3,180790000,686700000,180790000,686700000,0,0,0,0,40095043650,41108848650,40095043650,41108848650,1519715000,0,1519715000,0,0,9690000,0,9690000,180790000,677010000,180790000,677010000
"GIL",1694710800,32,6340000,742335000,6340000,742335000,0,0,0,0,17713921500,17235986500,17713921500,17235986500,315500000,57440000,315500000,57440000,6340000,0,6340000,0,0,742335000,0,742335000
"GIL",1694624400,31.65,22260000,524000000,22260000,524000000,0,0,0,0,34562747050,33931287049,34562747050,33931287049,28530000,158250000,28530000,158250000,22260000,31700000,22260000,31700000,0,492300000,0,492300000
"GIL",1694538000,32.55,6600000,481624000,6600000,481624000,0,0,0,0,33505677300,33034013300,33505677300,33034013300,33100000,29740000,33100000,29740000,0,2739000,0,2739000,6600000,478885000,6600000,478885000
"GIL",1694451600,32.9,1468265000,872370000,1468265000,872370000,0,0,0,0,23156584700,23900609700,23156584700,23900609700,161250000,13120000,161250000,13120000,3260000,755645000,3260000,755645000,1465005000,116725000,1465005000,116725000
"GIL",1694365200,32.1,263505000,145125000,263505000,145125000,0,0,0,0,61636668350,62975578350,61636668350,62975578350,1284000000,63470000,1284000000,63470000,22680000,0,22680000,0,240825000,145125000,240825000,145125000
"EIB",1696525200,17.05,3140423400,309835000,3140423400,309835000,1576770000,119740000,1576770000,119740000,91686388750,95465627150,172755000000,176534000000,356100000,864480000,80577375000,81085755000,8233400,0,8233400,0,3132190000,309835000,3132190000,309835000
"EIB",1696352400,16.95,8260705000,0,8260705000,0,2681035000,427140000,2681035000,427140000,51722257200,64254267200,64787257200,79633267200,2656550000,639140000,4970550000,639140000,0,0,0,0,8260705000,0,8260705000,0
"EIB",1696266000,16.75,3737696500,548845000,3737696500,548845000,11521675000,187380000,11521675000,187380000,78240031100,99463162600,78240031100,99463162600,12020100000,5320115000,12020100000,5320115000,21461500,0,21461500,0,3716235000,548845000,3716235000,548845000
"EIB",1695920400,17.95,492655000,2841485000,492655000,2841485000,1027370000,63540000,1027370000,63540000,60092893900,67838403900,161561000000,95956403900,11401300000,2270790000,11401300000,75620790000,0,0,0,0,492655000,2841485000,492655000,2841485000
"EIB",1695834000,17.45,50866000,3740905850,50866000,3740905850,1780170000,1762730000,1780170000,1762730000,146597000000,142099000000,173287000000,168789000000,6164245000,6989525000,6164245000,6989525000,696000,0,696000,0,50170000,3740905850,50170000,3740905850
