"code","trading_date","close_value","foreign_buy_matched","foreign_sell_matched","foreign_buy","foreign_sell","proprietary_buy_matched","proprietary_sell_matched","proprietary_buy","proprietary_sell","local_individual_buy_matched","local_individual_sell_matched","local_individual_buy","local_individual_sell","local_institutional_buy_matched","local_institutional_sell_matched","local_institutional_buy","local_institutional_sell","foreign_individual_buy_matched","foreign_individual_sell_matched","foreign_individual_buy","foreign_individual_sell","foreign_institutional_buy_matched","foreign_institutional_sell_matched","foreign_institutional_buy","foreign_institutional_sell"
"ACG",1699808400,37.3,0,0,0,0,0,0,0,0,382036300,382036300,382036300,382036300,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1699549200,38,0,0,0,0,0,0,0,0,755456050,755456050,3841616050,3841616050,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1699462800,38.05,0,0,0,0,0,0,0,0,281903600,281903600,281903600,281903600,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1699376400,38.1,0,0,0,0,0,0,0,0,306738150,306738150,306738150,306738150,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1699290000,37.8,0,0,0,0,0,0,0,0,75052500,75052500,5176057500,5176057500,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1699203600,38,0,0,0,0,0,0,0,0,349190300,349190300,349190300,349190300,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1698944400,38.15,0,0,0,0,0,0,0,0,292345000,292345000,292345000,292345000,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1698858000,38.3,0,0,0,0,0,0,0,0,335160000,335160000,335160000,335160000,0,0,0,0,0,0,0,0,0,0,0,0
"ACG",1698771600,37.4,0,0,0,0,0,0,0,0,352539600,352539600,352539600,352539600,0,0,0,0,0,0,0,0,0,0,0,0
"HAG",1701104400,10.7,5943420000,528920500,5943420000,528920500,0,0,0,0,200308722900,200208482400,200308722900,200208482400,7590620000,13105360000,7590620000,13105360000,33770000,274495000,33770000,274495000,5909650000,254425500,5909650000,254425500
"HAG",1701018000,10.6,2374385000,25905000,2374385000,25905000,0,0,0,0,363960958600,382614253600,363960958600,382614253600,20135125000,3830310000,20135125000,3830310000,235995000,25905000,235995000,25905000,2138390000,0,2138390000,0
"HAG",1700672400,9.8,2652159000,1086316000,2652159000,1086316000,0,0,0,0,496190548610,509469806610,496190548610,509469806610,20008549000,8295134000,20008549000,8295134000,305512000,368116000,305512000,368116000,2346647000,718200000,2346647000,718200000
"HAG",1700586000,9.36,137240000,1326395000,137240000,1326395000,0,0,0,0,141935491260,140950214260,141935491260,140950214260,218874000,14996000,218874000,14996000,137240000,29108000,137240000,29108000,0,1297287000,0,1297287000
"HAG",1700499600,9.26,249676000,1987728480,249676000,1987728480,65660000,0,65660000,0,92715207150,92176093670,93765207150,93226093670,1202080000,68801000,1202080000,68801000,184016000,175219000,184016000,175219000,65660000,1812509480,65660000,1812509480
"HAG",1700413200,9.4,1305796000,775738000,1305796000,775738000,12642000,0,12642000,0,267753512279,265377276279,267753512279,265377276279,519595000,3438531000,519595000,3438531000,13965000,500810000,13965000,500810000,1291831000,274928000,1291831000,274928000
"HAG",1700154000,9.12,127726000,2378336000,127726000,2378336000,0,0,0,0,316874668640,314649319640,316874668640,314649319640,1217571000,1192310000,1217571000,1192310000,98574000,0,98574000,0,29152000,2378336000,29152000,2378336000
"HAG",1700067600,9,373934000,270454000,373934000,270454000,0,0,0,0,74009383410,74998985410,74009383410,74998985410,946916000,60794000,946916000,60794000,339107000,17062000,339107000,17062000,34827000,253392000,34827000,253392000
"HAG",1699981200,8.98,2657489000,21856000,2657489000,21856000,0,0,0,0,206705483170,197196923170,206705483170,197196923170,2956322000,15100515000,2956322000,15100515000,693810000,18200000,693810000,18200000,1963679000,3656000,1963679000,3656000
"HAG",1699894800,8.9,18626000,517822960,18626000,517822960,0,0,0,0,133018382110,130489005149,133018382110,130489005149,893040000,2923220000,893040000,2923220000,18626000,9514030,18626000,9514030,0,508308930,0,508308930
"HAG",1699808400,9,463266000,209409000,463266000,209409000,0,0,0,0,184748935090,184910996090,184748935090,184910996090,753976000,845772000,753976000,845772000,115940000,194126000,115940000,194126000,347326000,15283000,347326000,15283000
"HAG",1699549200,8.7,2199875000,401607000,2199875000,401607000,0,0,0,0,403626993510,411422109510,403626993510,411422109510,8088373000,2091525000,8088373000,2091525000,17800000,401607000,17800000,401607000,2182075000,0,2182075000,0
"HAG",1699462800,8.5,878522000,184270650,878522000,184270650,18144000,0,18144000,0,92890464760,93858803110,92890464760,93858803110,277580000,21637000,277580000,21637000,15509000,168646650,15509000,168646650,863013000,15624000,863013000,15624000
"HAG",1699376400,8.63,1074906000,22892000,1074906000,22892000,0,0,0,0,113449267690,115071287690,113449267690,115071287690,577561000,7555000,577561000,7555000,2490000,8510000,2490000,8510000,1072416000,14382000,1072416000,14382000
"HAG",1699290000,8.38,135185000,546279000,135185000,546279000,0,0,0,0,62305211920,61576807920,62305211920,61576807920,119424000,436734000,119424000,436734000,18423000,14501000,18423000,14501000,116762000,531778000,116762000,531778000
"HAG",1699203600,8.3,105226000,70307940,105226000,70307940,0,0,0,0,57823559100,58060140160,57992359100,58228940160,203306000,1643000,203306000,1643000,0,4167939,0,4167939,105226000,66140000,105226000,66140000
"HAG",1698944400,8.2,74648000,1235886000,74648000,1235886000,0,0,0,0,66886114230,65476806230,66886114230,65476806230,4145000,252215000,4145000,252215000,14141000,47855000,14141000,47855000,60507000,1188031000,60507000,1188031000
"HAG",1698858000,8.32,110040000,2603136000,110040000,2603136000,0,0,0,0,65777785560,63251595560,68054785560,65528595560,8400000,41494000,8400000,41494000,0,83218000,0,83218000,110040000,2519918000,110040000,2519918000
"HAG",1698771600,8.16,98264000,0,98264000,0,0,0,0,0,47376097260,46399943260,47376097260,46399943260,4032000,1078450000,4032000,1078450000,9604000,0,9604000,0,88660000,0,88660000,0
"HAG",1698685200,8.03,1522981470,266900000,1522981470,266900000,0,0,0,0,68434901890,69544768360,68434901890,69544768360,18897000,165112000,18897000,165112000,145170470,827000,145170470,827000,1377811000,266073000,1377811000,266073000
"HAS",1701104400,6.1,0,648000,0,648000,0,0,0,0,14688000,14040000,14688000,14040000,0,0,0,0,0,648000,0,648000,0,0,0,0
"HAS",1701018000,6.48,0,648000,0,648000,0,0,0,0,648000,0,648000,0,0,0,0,0,0,648000,0,648000,0,0,0,0
"HAS",1700758800,6.48,0,0,0,0,0,0,0,0,3888000,3888000,3888000,3888000,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1700672400,6.49,0,649000,0,649000,0,0,0,0,649000,0,649000,0,0,0,0,0,0,649000,0,649000,0,0,0,0
"HAS",1700586000,6.49,0,0,0,0,0,0,0,0,649000,1298000,649000,1298000,649000,0,649000,0,0,0,0,0,0,0,0,0
"HAS",1700499600,6.4,0,0,0,0,0,0,0,0,1289000,1289000,1289000,1289000,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1700413200,6.48,0,650000,0,650000,0,0,0,0,1298000,648000,1298000,648000,0,0,0,0,0,650000,0,650000,0,0,0,0
"HAS",1700154000,6.3,0,0,0,0,0,0,0,0,9455000,9455000,9455000,9455000,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1700067600,6.3,0,0,0,0,0,0,0,0,3142250,3142250,3142250,3142250,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1699981200,6.5,0,2600000,0,2600000,0,0,0,0,7833220,5233220,7833220,5233220,0,0,0,0,0,2600000,0,2600000,0,0,0,0
"HAS",1699894800,6.47,0,0,0,0,0,0,0,0,1923000,1923000,1923000,1923000,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1699808400,6.35,0,0,0,0,0,0,0,0,1281820,1281820,1281820,1281820,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1699549200,6.35,0,0,0,0,0,0,0,0,6350000,6350000,6350000,6350000,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1699462800,6.51,0,30300,0,30300,0,0,0,0,30300,0,30300,0,0,0,0,0,0,0,0,0,0,30300,0,30300
"HAS",1699376400,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1699290000,6.51,0,0,0,0,0,0,0,0,8466000,7815000,8466000,7815000,0,651000,0,651000,0,0,0,0,0,0,0,0
"HAS",1699203600,6.51,0,0,0,0,0,0,0,0,22894000,22894000,22894000,22894000,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1698944400,6.94,0,0,0,0,0,0,0,0,694000,694000,694000,694000,0,0,0,0,0,0,0,0,0,0,0,0
"HAS",1698858000,6.95,0,155255800,0,155255800,0,0,0,0,176773800,22213000,176773800,22213000,695000,0,695000,0,0,155255800,0,155255800,0,0,0,0
"HAS",1698771600,6.51,0,98762000,0,98762000,0,0,0,0,106414000,7000000,106414000,7000000,0,652000,0,652000,0,98762000,0,98762000,0,0,0,0
"HAP",1701104400,4.59,0,0,0,0,0,0,0,0,376833700,376833700,376833700,376833700,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1701018000,4.59,0,1359000,0,1359000,0,0,0,0,197770460,196411460,197770460,196411460,0,0,0,0,0,1359000,0,1359000,0,0,0,0
"HAP",1700758800,4.59,0,0,0,0,0,0,0,0,289633920,290092920,289633920,290092920,459000,0,459000,0,0,0,0,0,0,0,0,0
"HAP",1700672400,4.59,0,0,0,0,0,0,0,0,550290350,550290350,550290350,550290350,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1700586000,4.58,0,0,0,0,0,0,0,0,430821780,430821780,430821780,430821780,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1700499600,4.58,0,0,0,0,0,0,0,0,188473120,188473120,188473120,188473120,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1700413200,4.58,22748000,0,22748000,0,0,0,0,0,125647940,148395940,125647940,148395940,0,0,0,0,22748000,0,22748000,0,0,0,0,0
"HAP",1700154000,4.62,0,0,0,0,0,0,0,0,582333070,582333070,582333070,582333070,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1700067600,4.62,0,0,0,0,0,0,0,0,200803100,200803100,200803100,200803100,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1699981200,4.66,0,0,0,0,0,0,0,0,444258340,444258340,444258340,444258340,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1699894800,4.65,0,0,0,0,0,0,0,0,351361600,350903600,351361600,350903600,0,458000,0,458000,0,0,0,0,0,0,0,0
"HAP",1699808400,4.65,57500000,0,57500000,0,0,0,0,0,366391830,423891830,366391830,423891830,0,0,0,0,0,0,0,0,57500000,0,57500000,0
"HAP",1699549200,4.61,0,0,0,0,0,0,0,0,525399600,525399600,525399600,525399600,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1699462800,4.67,10294000,0,10294000,0,0,0,0,0,555172020,565466020,555172020,565466020,0,0,0,0,10294000,0,10294000,0,0,0,0,0
"HAP",1699376400,4.67,0,0,0,0,0,0,0,0,304532740,304532740,304532740,304532740,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1699290000,4.57,0,0,0,0,0,0,0,0,363541370,363541370,363541370,363541370,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1699203600,4.61,415129000,0,415129000,0,0,0,0,0,298676500,713805500,298676500,713805500,0,0,0,0,0,0,0,0,415129000,0,415129000,0
"HAP",1698944400,4.6,0,0,0,0,0,0,0,0,163017510,163017510,163017510,163017510,0,0,0,0,0,0,0,0,0,0,0,0
"HAP",1698858000,4.65,52884000,0,52884000,0,0,0,0,0,671052090,723936090,671052090,723936090,0,0,0,0,0,0,0,0,52884000,0,52884000,0
"HAP",1698771600,4.5,0,0,0,0,0,0,0,0,444598900,443716900,444598900,443716900,0,882000,0,882000,0,0,0,0,0,0,0,0
"GVR",1701104400,19.6,1160130000,578125000,1160130000,578125000,738160000,282470000,738160000,282470000,21996403400,23315893400,21996403400,23315893400,340595000,58800000,340595000,58800000,0,155150000,0,155150000,1160130000,422975000,1160130000,422975000
"GVR",1701018000,19.3,364830000,301966500,364830000,301966500,745855000,223170000,745855000,223170000,11496302200,25446605700,11496302200,25446605700,13657845000,293090000,13657845000,293090000,9725000,0,9725000,0,355105000,301966500,355105000,301966500
"GVR",1700672400,19.3,433350000,2886345000,433350000,2886345000,444355000,767805000,444355000,767805000,53913890450,51594315450,53913890450,51594315450,677485000,220615000,677485000,220615000,27435000,101000000,27435000,101000000,405915000,2785345000,405915000,2785345000
"GVR",1700586000,20.15,529280000,1931825000,529280000,1931825000,601610000,501420000,601610000,501420000,61721351850,57151571850,61721351850,57151571850,207060000,3474485000,207060000,3474485000,5970000,52300000,5970000,52300000,523310000,1879525000,523310000,1879525000
"GVR",1700499600,20.05,264045000,789900000,264045000,789900000,390210000,312600000,390210000,312600000,26091584800,25443134800,26091584800,25443134800,74175000,274380000,74175000,274380000,0,0,0,0,264045000,789900000,264045000,789900000
"GVR",1700413200,20,3619445000,862270000,3619445000,862270000,771660000,805005000,771660000,805005000,54928932800,57555202800,54928932800,57555202800,173445000,271005000,173445000,271005000,51545000,0,51545000,0,3567900000,862270000,3567900000,862270000
"GVR",1700154000,19.45,689450000,1212440000,689450000,1212440000,485250000,925005000,485250000,925005000,66041321450,64322016450,66041321450,64322016450,1697920000,2454480000,1697920000,2454480000,411460000,27520000,411460000,27520000,277990000,1184920000,277990000,1184920000
"GVR",1700067600,19.7,460950000,2874115000,460950000,2874115000,621430000,205815000,621430000,205815000,17174109500,14470484500,17174109500,14470484500,63005000,769080000,63005000,769080000,39100000,0,39100000,0,421850000,2874115000,421850000,2874115000
"GVR",1699981200,19.5,1112060000,1202465000,1112060000,1202465000,1206255000,0,1206255000,0,49071689650,48225034650,49071689650,48225034650,702305000,2664810000,702305000,2664810000,0,232200000,0,232200000,1112060000,970265000,1112060000,970265000
"GVR",1699894800,19.7,356595000,1751830000,356595000,1751830000,111060000,779590000,111060000,779590000,26213760550,22174665550,26213760550,22174665550,1955000,1977285000,1955000,1977285000,257235000,5910000,257235000,5910000,99360000,1745920000,99360000,1745920000
"GVR",1699808400,19.45,288850000,6814535000,288850000,6814535000,275340000,1535805000,275340000,1535805000,31172677950,23324727950,31172677950,23324727950,27255000,89055000,27255000,89055000,5760000,0,5760000,0,283090000,6814535000,283090000,6814535000
"GVR",1699549200,19.35,867465000,5932795000,867465000,5932795000,82770000,1254805000,82770000,1254805000,42939649900,31132954900,42939649900,31132954900,3950000,5573280000,3950000,5573280000,11580000,13825000,11580000,13825000,855885000,5918970000,855885000,5918970000
"GVR",1699462800,19.7,1137805000,3144720000,1137805000,3144720000,280350000,829490000,280350000,829490000,49524990700,42278490700,49524990700,42278490700,9925000,4700370000,9925000,4700370000,49875000,403920000,49875000,403920000,1087930000,2740800000,1087930000,2740800000
"GVR",1699376400,19.7,14103520000,1389625000,14103520000,1389625000,1446385000,1469150000,1446385000,1469150000,28205053700,42688108700,28205053700,42688108700,4837860000,3045935000,4837860000,3045935000,3910000,290200000,3910000,290200000,14099610000,1099425000,14099610000,1099425000
"GVR",1699290000,18.45,191460000,1582460000,191460000,1582460000,111045000,302085000,111045000,302085000,26405841700,27960701700,26405841700,27960701700,3663340000,526440000,3663340000,526440000,0,9350000,0,9350000,191460000,1573110000,191460000,1573110000
"GVR",1699203600,18.5,1038045000,2231690000,1038045000,2231690000,947380000,299400000,947380000,299400000,15343697149,14811117149,15343697149,14811117149,51830000,38745000,51830000,38745000,5550000,0,5550000,0,1032495000,2231690000,1032495000,2231690000
"GVR",1698944400,18.5,1656640000,2475465000,1656640000,2475465000,1966775000,703855000,1966775000,703855000,19290585950,19408900950,19290585950,19408900950,11040000,336820000,11040000,336820000,577140000,0,577140000,0,1079500000,2475465000,1079500000,2475465000
"GVR",1698858000,18.5,32245000,746975000,32245000,746975000,37615000,598590000,37615000,598590000,33237594049,36675439050,33237594049,36675439050,5366675000,653125000,5366675000,653125000,0,189810000,0,189810000,32245000,557165000,32245000,557165000
"GVR",1698771600,17.3,3965625000,825925000,3965625000,825925000,870545000,200850000,870545000,200850000,19795683850,23679643850,19795683850,23679643850,328705000,254140000,328705000,254140000,16600000,83700000,16600000,83700000,3949025000,742225000,3949025000,742225000
"GVR",1698685200,16.9,3758570000,276490000,3758570000,276490000,1045515000,271260000,1045515000,271260000,34606432300,39809592300,34606432300,39809592300,964815000,17990000,964815000,17990000,187970000,0,187970000,0,3570600000,276490000,3570600000,276490000
"HAH",1701104400,36,774925000,879170000,774925000,879170000,0,0,0,0,183798796450,175140806450,183798796450,175140806450,783565000,9337310000,783565000,9337310000,134145000,705420000,134145000,705420000,640780000,173750000,640780000,173750000
"HAH",1701018000,34.65,10395000,488810000,10395000,488810000,0,3465000,0,3465000,93850522950,94049507950,93850522950,94049507950,750360000,69495000,750360000,69495000,0,184255000,0,184255000,10395000,304555000,10395000,304555000
"HAH",1700672400,33.5,729265000,4087335000,729265000,4087335000,0,0,0,0,110712211650,105608641650,110712211650,105608641650,21305000,1766805000,21305000,1766805000,59265000,106950000,59265000,106950000,670000000,3980385000,670000000,3980385000
"HAH",1700586000,35.3,13820000,888010000,13820000,888010000,0,0,0,0,107350861600,110727976600,107350861600,110727976600,4289355000,38050000,4289355000,38050000,0,159960000,0,159960000,13820000,728050000,13820000,728050000
"HAH",1700499600,34.35,110240000,199445000,110240000,199445000,0,0,0,0,50623575750,50507060750,50623575750,50507060750,47945000,75255000,47945000,75255000,0,151540000,0,151540000,110240000,47905000,110240000,47905000
"HAH",1700413200,33.9,4221425000,377275000,4221425000,377275000,0,0,0,0,64937106550,69813836550,64937106550,69813836550,1032580000,0,1032580000,0,3290000,6750000,3290000,6750000,4218135000,370525000,4218135000,370525000
"HAH",1700154000,33.5,404965000,464250000,404965000,464250000,0,0,0,0,108401035500,112621155000,108401035500,112621155000,5151445000,872040500,5151445000,872040500,327915000,353850000,327915000,353850000,77050000,110400000,77050000,110400000
"HAH",1700067600,34.4,1027160000,166465000,1027160000,166465000,0,0,0,0,72537645350,73388100350,72537645350,73388100350,13775000,24015000,13775000,24015000,102000000,3440000,102000000,3440000,925160000,163025000,925160000,163025000
"HAH",1699981200,33.9,103870000,3742600000,103870000,3742600000,0,3455000,0,3455000,77012971900,73370921900,77012971900,73370921900,27735000,27600000,27735000,27600000,3480000,3490000,3480000,3490000,100390000,3739110000,100390000,3739110000
"HAH",1699894800,34.05,107840000,1963994200,107840000,1963994200,0,0,0,0,88986275000,86662525800,88986275000,86662525800,690405000,1158000000,690405000,1158000000,0,15314200,0,15314200,107840000,1948680000,107840000,1948680000
"HAH",1699808400,33.4,86490000,2237380000,86490000,2237380000,0,0,0,0,66417988500,64273783500,76663488500,74519283500,13390000,6705000,13390000,6705000,19875000,3340000,19875000,3340000,66615000,2234040000,66615000,2234040000
"HAH",1699549200,33.05,1153560000,949760000,1153560000,949760000,0,0,0,0,102799813300,102983478300,102799813300,102983478300,13385000,33520000,13385000,33520000,335300000,533300000,335300000,533300000,818260000,416460000,818260000,416460000
"HAH",1699462800,33.55,2579615000,9831260000,2579615000,9831260000,0,0,0,0,93322401650,94804956650,93322401650,94804956650,9252350000,518150000,9252350000,518150000,721410000,2255560000,721410000,2255560000,1858205000,7575700000,1858205000,7575700000
"HAH",1699376400,33.75,1796165000,5212230000,1796165000,5212230000,0,0,0,0,85435932750,82063062750,85435932750,82063062750,85725000,42530000,85725000,42530000,3190000,671885000,3190000,671885000,1792975000,4540345000,1792975000,4540345000
"HAH",1699290000,31.85,1846950000,3680743500,1846950000,3680743500,0,0,0,0,72204536350,70146222850,72204536350,70146222850,0,224520000,0,224520000,94800000,9878500,94800000,9878500,1752150000,3670865000,1752150000,3670865000
"HAH",1699203600,31.3,1040690000,2396695000,1040690000,2396695000,0,0,0,0,47026714450,45349379450,47026714450,45349379450,0,321330000,0,321330000,494900000,0,494900000,0,545790000,2396695000,545790000,2396695000
"HAH",1698944400,30.9,1259855000,10127515000,1259855000,10127515000,0,0,0,0,72570145150,63755965150,72570145150,63755965150,364095000,310615000,364095000,310615000,6140000,77590000,6140000,77590000,1253715000,10049925000,1253715000,10049925000
"HAH",1698858000,30.95,2487415000,880740000,2487415000,880740000,0,0,0,0,79820247250,80308592250,79820247250,80308592250,334545000,1452875000,334545000,1452875000,696355000,381050000,696355000,381050000,1791060000,499690000,1791060000,499690000
"HAH",1698771600,28.95,16702965000,319500000,16702965000,319500000,0,0,0,0,65947578800,67327318800,65947578800,67327318800,571040000,15574765000,571040000,15574765000,5630000,319500000,5630000,319500000,16697335000,0,16697335000,0
"HAH",1698685200,27.9,13269530000,2955000,13269530000,2955000,0,4410000,0,4410000,104666249750,118945064750,104666249750,118945064750,2659080000,1642430000,2659080000,1642430000,499445000,2955000,499445000,2955000,12770085000,0,12770085000,0
"GTA",1701104400,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1701018000,15.05,0,0,0,0,0,0,0,0,238000,238000,238000,238000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1700758800,15.05,0,0,0,0,0,0,0,0,7534900,7534900,7534900,7534900,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1700672400,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1700586000,15,0,0,0,0,0,0,0,0,1500000,1500000,1500000,1500000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1700499600,14.7,0,0,0,0,0,0,0,0,204200,204200,204200,204200,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1700413200,14.7,0,0,0,0,0,0,0,0,1470000,1470000,1470000,1470000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1700154000,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1700067600,15.7,0,0,0,0,0,0,0,0,7635000,7635000,7635000,7635000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699981200,15.25,0,0,0,0,0,0,0,0,43720000,43720000,43720000,43720000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699894800,14.5,0,0,0,0,0,0,0,0,2935000,2935000,2935000,2935000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699808400,13.95,0,0,0,0,0,0,0,0,12057800,12057800,12057800,12057800,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699549200,14.8,0,0,0,0,0,0,0,0,19230000,19230000,19230000,19230000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699462800,14.8,0,0,0,0,0,0,0,0,85465000,85465000,85465000,85465000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699376400,13.9,0,0,0,0,0,0,0,0,105613550,105613550,105613550,105613550,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699290000,14.8,0,0,0,0,0,0,0,0,2980000,2980000,2980000,2980000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1699203600,15.55,0,0,0,0,0,0,0,0,17105000,17105000,17105000,17105000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1698944400,16.7,0,0,0,0,0,0,0,0,1670000,1670000,1670000,1670000,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1698858000,15.95,0,0,0,0,0,0,0,0,66826800,66826800,66826800,66826800,0,0,0,0,0,0,0,0,0,0,0,0
"GTA",1698771600,15.35,0,0,0,0,0,0,0,0,1535000,1535000,1535000,1535000,0,0,0,0,0,0,0,0,0,0,0,0
"HAR",1701104400,3.81,0,64806000,0,64806000,0,0,0,0,732758240,667952240,732758240,667952240,0,0,0,0,0,0,0,0,0,64806000,0,64806000
"HAR",1701018000,3.81,0,2685000,0,2685000,0,0,0,0,704254150,701569150,704254150,701569150,0,0,0,0,0,0,0,0,0,2685000,0,2685000
"HAR",1700758800,3.88,1532000,106211000,1532000,106211000,0,0,0,0,1896820860,1792141860,1896820860,1792141860,0,0,0,0,0,0,0,0,1532000,106211000,1532000,106211000
"HAR",1700672400,3.85,90801000,0,90801000,0,0,0,0,0,3165385040,3255795040,3165385040,3255795040,0,391000,0,391000,0,0,0,0,90801000,0,90801000,0
"HAR",1700586000,3.92,1945000,14321000,1945000,14321000,0,0,0,0,1124482520,1111325520,1124482520,1111325520,392000,1173000,392000,1173000,1945000,391000,1945000,391000,0,13930000,0,13930000
"HAR",1700499600,3.91,0,40046000,0,40046000,0,0,0,0,1363940600,1323894600,1363940600,1323894600,0,0,0,0,0,0,0,0,0,40046000,0,40046000
"HAR",1700413200,3.94,0,24197000,0,24197000,0,0,0,0,934783460,910586460,934783460,910586460,0,0,0,0,0,1540000,0,1540000,0,22657000,0,22657000
"HAR",1700154000,3.91,42002000,1179000,42002000,1179000,0,0,0,0,4891148160,4838738160,4891148160,4838738160,0,93233000,0,93233000,0,0,0,0,42002000,1179000,42002000,1179000
"HAR",1700067600,3.85,384000,0,384000,0,0,0,0,0,874607700,874991700,874607700,874991700,0,0,0,0,0,0,0,0,384000,0,384000,0
"HAR",1699981200,3.83,66805000,0,66805000,0,0,0,0,0,1471937640,1470849640,1471937640,1470849640,0,67893000,0,67893000,0,0,0,0,66805000,0,66805000,0
"HAR",1699894800,3.81,3848000,4556000,3848000,4556000,0,0,0,0,906432200,905724200,906432200,905724200,0,0,0,0,0,0,0,0,3848000,4556000,3848000,4556000
"HAR",1699808400,3.79,26811000,2286000,26811000,2286000,0,0,0,0,1077708380,1101849380,1077708380,1101849380,0,384000,0,384000,0,0,0,0,26811000,2286000,26811000,2286000
"HAR",1699549200,3.79,50280000,4901000,50280000,4901000,0,0,0,0,2375424050,2420803050,2375424050,2420803050,0,0,0,0,0,0,0,0,50280000,4901000,50280000,4901000
"HAR",1699462800,3.88,19345000,0,19345000,0,0,0,0,0,3250763380,3426468380,3250763380,3426468380,156360000,0,156360000,0,0,0,0,0,19345000,0,19345000,0
"HAR",1699376400,3.8,84556000,0,84556000,0,0,0,0,0,1747572000,1832128000,1747572000,1832128000,0,0,0,0,0,0,0,0,84556000,0,84556000,0
"HAR",1699290000,3.72,40929000,0,40929000,0,0,0,0,0,1299226200,1330905200,1299226200,1330905200,0,9250000,0,9250000,0,0,0,0,40929000,0,40929000,0
"HAR",1699203600,3.72,80519000,0,80519000,0,0,0,0,0,1475720200,1556239200,1475720200,1556239200,0,0,0,0,0,0,0,0,80519000,0,80519000,0
"HAR",1698944400,3.7,13724000,0,13724000,0,0,0,0,0,956746110,970470110,956746110,970470110,0,0,0,0,0,0,0,0,13724000,0,13724000,0
"HAR",1698858000,3.7,12993000,0,12993000,0,0,0,0,0,2307322980,2320322980,2307322980,2320322980,2220000,2213000,2220000,2213000,1041000,0,1041000,0,11952000,0,11952000,0
"HAR",1698771600,3.46,340000,0,340000,0,0,0,0,0,991127560,991467560,991127560,991467560,0,0,0,0,0,0,0,0,340000,0,340000,0
"ADP",1701104400,18.5,0,0,0,0,0,0,0,0,1850000,1850000,1850000,1850000,0,0,0,0,0,0,0,0,0,0,0,0
"ADP",1701018000,18.5,0,0,0,0,0,0,0,0,22200000,22200000,22200000,22200000,0,0,0,0,0,0,0,0,0,0,0,0
"ADP",1700672400,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADP",1700586000,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADP",1700499600,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADP",1700413200,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADP",1700154000,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
