┌─────────┬──────┬──────┬──────┬──────┬───────┬───────────┬───────────┬─────────┬───────────┬────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬────┬────────┬─────┬─────┬──────┬───────┬───────────┬────────────┬────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c   │  h   │  l   │  o   │  bu   │  val_bu   │ total_vol │ sum_vol │    val    │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu  │ bu-sd │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│ (index) │  c   │  h   │  l   │  o   │  bu   │  val_bu   │ total_vol │ sum_vol │    val    │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu  │ bu-sd │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼───────┼───────────┼───────────┼─────────┼───────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼──────┼───────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   61    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  300  │  726000   │  464700   │   300   │  726000   │ 1124574000 │ 1672233240000 │ '2022-12-28T13:14:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  300  │  726000   │ 15444977.8 │     0      │  464700   │  1124574000   │ 1124574000  │      0      │   0   │
│   62    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 1000  │  2420000  │  465700   │  1000   │  2420000  │ 1126994000 │ 1672233360000 │ '2022-12-28T13:16:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.2  │ 1000  │  2420000  │ 15444977.8 │     0      │  465700   │  1126994000   │ 1126994000  │      0      │  0.2  │
│   63    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  500  │  1210000  │  466200   │   500   │  1210000  │ 1128204000 │ 1672233480000 │ '2022-12-28T13:18:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.1  │  500  │  1210000  │ 15444977.8 │     0      │  466200   │  1128204000   │ 1128204000  │      0      │  0.1  │
│   64    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  200  │  484000   │  466400   │   200   │  484000   │ 1128688000 │ 1672233600000 │ '2022-12-28T13:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  200  │  484000   │ 15444977.8 │     0      │  466400   │  1128688000   │ 1128688000  │      0      │   0   │
│   65    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  100  │  242000   │  466500   │   100   │  242000   │ 1128930000 │ 1672233720000 │ '2022-12-28T13:22:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  100  │  242000   │ 15444977.8 │     0      │  466500   │  1128930000   │ 1128930000  │      0      │   0   │
│   66    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  500  │  1210000  │  467000   │   500   │  1210000  │ 1130140000 │ 1672233840000 │ '2022-12-28T13:24:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.1  │  500  │  1210000  │ 15444977.8 │     0      │  467000   │  1130140000   │ 1130140000  │      0      │  0.1  │
│   67    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  100  │  242000   │  467100   │   100   │  242000   │ 1130382000 │ 1672233960000 │ '2022-12-28T13:26:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  100  │  242000   │ 15444977.8 │     0      │  467100   │  1130382000   │ 1130382000  │      0      │   0   │
│   68    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 1400  │  3388000  │  468500   │  1400   │  3388000  │ 1133770000 │ 1672234080000 │ '2022-12-28T13:28:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.2  │ 1400  │  3388000  │ 15444977.8 │     0      │  468500   │  1133770000   │ 1133770000  │      0      │  0.2  │
│   69    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  700  │  1694000  │  469200   │   700   │  1694000  │ 1135464000 │ 1672234440000 │ '2022-12-28T13:34:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.1  │  700  │  1694000  │ 15444977.8 │     0      │  469200   │  1135464000   │ 1135464000  │      0      │  0.1  │
│   70    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 1600  │  3872000  │  470800   │  1600   │  3872000  │ 1139336000 │ 1672234920000 │ '2022-12-28T13:42:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.3  │ 1600  │  3872000  │ 15444977.8 │     0      │  470800   │  1139336000   │ 1139336000  │      0      │  0.3  │
│   71    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 1100  │  2662000  │  471900   │  1100   │  2662000  │ 1141998000 │ 1672235040000 │ '2022-12-28T13:44:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.2  │ 1100  │  2662000  │ 15444977.8 │     0      │  471900   │  1141998000   │ 1141998000  │      0      │  0.2  │
│   72    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 5000  │ 12100000  │  476900   │  5000   │ 12100000  │ 1154098000 │ 1672235160000 │ '2022-12-28T13:46:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.8  │ 5000  │ 12100000  │ 15444977.8 │     0      │  476900   │  1154098000   │ 1154098000  │      0      │  0.8  │
│   73    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  500  │  1210000  │  477400   │   500   │  1210000  │ 1155308000 │ 1672235280000 │ '2022-12-28T13:48:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.1  │  500  │  1210000  │ 15444977.8 │     0      │  477400   │  1155308000   │ 1155308000  │      0      │  0.1  │
│   74    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  100  │  242000   │  477500   │   100   │  242000   │ 1155550000 │ 1672235400000 │ '2022-12-28T13:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  100  │  242000   │ 15444977.8 │     0      │  477500   │  1155550000   │ 1155550000  │      0      │   0   │
│   75    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 1000  │  2420000  │  478500   │  1000   │  2420000  │ 1157970000 │ 1672235520000 │ '2022-12-28T13:52:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.2  │ 1000  │  2420000  │ 15444977.8 │     0      │  478500   │  1157970000   │ 1157970000  │      0      │  0.2  │
│   76    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  300  │  726000   │  478800   │   300   │  726000   │ 1158696000 │ 1672236000000 │ '2022-12-28T14:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  300  │  726000   │ 15444977.8 │     0      │  478800   │  1158696000   │ 1158696000  │      0      │   0   │
│   77    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  200  │  484000   │  479000   │   200   │  484000   │ 1159180000 │ 1672236120000 │ '2022-12-28T14:02:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  200  │  484000   │ 15444977.8 │     0      │  479000   │  1159180000   │ 1159180000  │      0      │   0   │
│   78    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 60100 │ 145442000 │  539100   │  60100  │ 145442000 │ 1304622000 │ 1672236360000 │ '2022-12-28T14:06:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 9.4  │ 60100 │ 145442000 │ 15444977.8 │     0      │  539100   │  1304622000   │ 1304622000  │      0      │  9.4  │
│   79    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  200  │  484000   │  539300   │   200   │  484000   │ 1305106000 │ 1672236480000 │ '2022-12-28T14:08:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  200  │  484000   │ 15444977.8 │     0      │  539300   │  1305106000   │ 1305106000  │      0      │   0   │
│   80    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  300  │  726000   │  539600   │   300   │  726000   │ 1305832000 │ 1672236720000 │ '2022-12-28T14:12:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  300  │  726000   │ 15444977.8 │     0      │  539600   │  1305832000   │ 1305832000  │      0      │   0   │
├─────────┼──────┼──────┼──────┼──────┼───────┼───────────┼───────────┼─────────┼───────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼──────┼───────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │  bu   │  val_bu   │ total_vol │ sum_vol │    val    │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu  │ bu-sd │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼───────┼───────────┼───────────┼─────────┼───────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼──────┼───────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   81    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 6000  │ 14520000  │  545600   │  6000   │ 14520000  │ 1320352000 │ 1672236840000 │ '2022-12-28T14:14:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.9  │ 6000  │ 14520000  │ 15444977.8 │     0      │  545600   │  1320352000   │ 1320352000  │      0      │  0.9  │
│   82    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  700  │  1694000  │  546300   │   700   │  1694000  │ 1322046000 │ 1672236960000 │ '2022-12-28T14:16:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.1  │  700  │  1694000  │ 15444977.8 │     0      │  546300   │  1322046000   │ 1322046000  │      0      │  0.1  │
│   83    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 5300  │ 12826000  │  551600   │  5300   │ 12826000  │ 1334872000 │ 1672237080000 │ '2022-12-28T14:18:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.8  │ 5300  │ 12826000  │ 15444977.8 │     0      │  551600   │  1334872000   │ 1334872000  │      0      │  0.8  │
│   84    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 7600  │ 18392000  │  559200   │  7600   │ 18392000  │ 1353264000 │ 1672237200000 │ '2022-12-28T14:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 1.2  │ 7600  │ 18392000  │ 15444977.8 │     0      │  559200   │  1353264000   │ 1353264000  │      0      │  1.2  │
│   85    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  600  │  1452000  │  559800   │   600   │  1452000  │ 1354716000 │ 1672237320000 │ '2022-12-28T14:22:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.1  │  600  │  1452000  │ 15444977.8 │     0      │  559800   │  1354716000   │ 1354716000  │      0      │  0.1  │
│   86    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  500  │  1210000  │  560300   │   500   │  1210000  │ 1355926000 │ 1672237440000 │ '2022-12-28T14:24:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.1  │  500  │  1210000  │ 15444977.8 │     0      │  560300   │  1355926000   │ 1355926000  │      0      │  0.1  │
│   87    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 9500  │ 22990000  │  569800   │  9500   │ 22990000  │ 1378916000 │ 1672237560000 │ '2022-12-28T14:26:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 1.5  │ 9500  │ 22990000  │ 15444977.8 │     0      │  569800   │  1378916000   │ 1378916000  │      0      │  1.5  │
│   88    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │  100  │  242000   │  569900   │   100   │  242000   │ 1379158000 │ 1672237680000 │ '2022-12-28T14:28:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │  0   │  100  │  242000   │ 15444977.8 │     0      │  569900   │  1379158000   │ 1379158000  │      0      │   0   │
│   89    │ 2.42 │ 2.42 │ 2.42 │ 2.42 │ 4500  │ 10890000  │  574400   │  4500   │ 10890000  │ 1390048000 │ 1672238640000 │ '2022-12-28T14:44:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 6382.2 │  0  │  0  │ 0.7  │ 4500  │ 10890000  │ 15444977.8 │     0      │  574400   │  1390048000   │ 1390048000  │      0      │  0.7  │
└─────────┴──────┴──────┴──────┴──────┴───────┴───────────┴───────────┴─────────┴───────────┴────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴────┴────────┴─────┴─────┴──────┴───────┴───────────┴────────────┴────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

