"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","rbu","rsd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-15330500,-276421702000,1953932296000,2230353998000,4242120979000,120344000,135674500,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-22.3,1.7,1,3100200,1281000,20294758000,"2023-02-17T13:26:00.000Z",1676640360000,1819200,4931200,259899500,11800,77264954000,48721696000,28426938000,116320000
-15226100,-279629170000,1986935582000,2266564752000,4311527529000,122372900,137599000,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,3.5,1.2,1.2,2028900,104400,-3207468000,"2023-02-17T13:28:00.000Z",1676640480000,1924500,3971800,263871300,18400,69406550000,33003286000,36210754000,192510000
-14525700,-270662369000,2022946835000,2293609204000,4374885339000,124724300,139250000,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-9.9,1.3,0.9,2351400,700400,8966801000,"2023-02-17T13:30:00.000Z",1676640600000,1651000,4010400,267881700,8000,63357810000,36011253000,27044452000,302105000
-13297100,-254187726000,2064815110000,2319002836000,4442481993000,127222100,140519200,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-18.1,1.5,0.9,2497800,1228600,16474643000,"2023-02-17T13:32:00.000Z",1676640720000,1269200,3789400,271671100,22400,67596654000,41868275000,25393632000,334747000
-12357900,-242141234000,2102837878000,2344979112000,4506520707000,129603200,141961100,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-13.2,1.3,0.9,2381100,939200,12046492000,"2023-02-17T13:34:00.000Z",1676640840000,1441900,3825600,275496700,2600,64038714000,38022768000,25976276000,39670000
-9653200,-201586150000,2157907747000,2359493897000,4576815841000,133260500,142913700,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-44.6,1.9,0.5,3657300,2704700,40555084000,"2023-02-17T13:36:00.000Z",1676640960000,952600,4651900,280148600,42000,70295134000,55069869000,14514785000,710480000
-6853400,-150918025000,2230446594000,2381364619000,4671307875000,137593600,144447000,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-55.7,2.6,0.7,4333100,2799800,50668125000,"2023-02-17T13:38:00.000Z",1676641080000,1533300,5869700,286018300,3300,94492034000,72538847000,21870722000,82465000
-3678000,-102143440000,2308210047000,2410353487000,4779270389000,142201200,145879200,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-53.6,2.7,1,4607600,3175400,48774585000,"2023-02-17T13:40:00.000Z",1676641200000,1432200,6120900,292139200,81100,107962514000,77763453000,28988868000,1210193000
-2148600,-78482430000,2364516745000,2442999175000,4868318479000,145822300,147970900,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-26,2,1.1,3621100,1529400,23661010000,"2023-02-17T13:42:00.000Z",1676641320000,2091700,5716700,297855900,3900,89048090000,56306698000,32645688000,95704000
-3476100,-102852167000,2396303626000,2499155793000,4956377798000,147803400,151279500,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,26.8,1.1,1.9,1981100,-1327500,-24369737000,"2023-02-17T13:44:00.000Z",1676641440000,3308600,5293800,303149700,4100,88059319000,31786881000,56156618000,115820000
-4658800,-118705462000,2428098180000,2546803642000,5036265447000,149589100,154247900,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,17.4,1.1,1.6,1785700,-1182700,-15853295000,"2023-02-17T13:46:00.000Z",1676641560000,2968400,4778500,307928200,24400,79887649000,31794554000,47647849000,445246000
-5984700,-140141670000,2445921273000,2586062943000,5093597213000,150636400,156621100,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,23.6,0.6,1.3,1047300,-1325900,-21436208000,"2023-02-17T13:48:00.000Z",1676641680000,2373200,3437700,311365900,17200,57331766000,17823093000,39259301000,249372000
-6432500,-147966155000,2459915769000,2607881924000,5130105732000,151493500,157926000,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,8.6,0.5,0.7,857100,-447800,-7824485000,"2023-02-17T13:50:00.000Z",1676641800000,1304900,2181200,313547100,19200,36508519000,13994496000,21818981000,695042000
-6447900,-148421634000,2479732907000,2628154541000,5170213336000,152755300,159203200,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,0.5,0.7,0.7,1261800,-15400,-455479000,"2023-02-17T13:52:00.000Z",1676641920000,1277200,2540200,316087300,1200,40107604000,19817138000,20272617000,17849000
-6577800,-151248508000,2501628969000,2652877477000,5216867969000,154047000,160624800,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,3.1,0.8,0.8,1291700,-129900,-2826874000,"2023-02-17T13:54:00.000Z",1676642040000,1421600,2716400,318803700,3100,46654633000,21896062000,24722936000,35635000
-6957800,-154159343000,2518848616000,2673007959000,5254488672000,155032000,161989800,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,3.2,0.6,0.7,985000,-380000,-2910835000,"2023-02-17T13:56:00.000Z",1676642160000,1365000,2368900,321172600,18900,37620703000,17219647000,20130482000,270574000
-8605400,-185854857000,2539755930000,2725610787000,5328321559000,156226800,164832200,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,34.8,0.7,1.8,1194800,-1647600,-31695514000,"2023-02-17T13:58:00.000Z",1676642280000,2842400,4049800,325222400,12600,73832887000,20907314000,52602828000,322745000
-11211200,-227344854000,2564038705000,2791383559000,5419201726000,157774100,168985300,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,45.6,0.9,2.2,1547300,-2605800,-41489997000,"2023-02-17T14:00:00.000Z",1676642400000,4153100,5735100,330957500,34700,90880167000,24282775000,65772772000,824620000
-12574000,-252535179000,2589280754000,2841815933000,5495099426000,159309600,171883600,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,27.7,0.9,1.7,1535500,-1362800,-25190325000,"2023-02-17T14:02:00.000Z",1676642520000,2898300,4450900,335408400,17100,75897700000,25242049000,50432374000,223277000
-12432600,-253745600000,2615342728000,2869088328000,5548782003000,161153400,173586000,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,1.3,0.9,0.9,1843800,141400,-1210421000,"2023-02-17T14:04:00.000Z",1676642640000,1702400,3560200,338968600,14000,53682577000,26061974000,27272395000,348208000
-12001100,-245828564000,2643951304000,2889779868000,5598487990000,162894300,174895400,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-8.7,1,0.7,1740900,431500,7917036000,"2023-02-17T14:06:00.000Z",1676642760000,1309400,3056700,342025300,6400,49705987000,28608576000,20691540000,405871000
-11879000,-246211464000,2669423496000,2915634960000,5650078403000,164465300,176344300,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,0.4,0.9,0.9,1571000,122100,-382900000,"2023-02-17T14:08:00.000Z",1676642880000,1448900,3041800,345067100,21900,51590413000,25472192000,25855092000,263129000
-11905200,-247052552000,2690327286000,2937379838000,5692865531000,165745300,177650500,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,0.9,0.7,0.7,1280000,-26200,-841088000,"2023-02-17T14:10:00.000Z",1676643000000,1306200,2605800,347672900,19600,42787128000,20903790000,21744878000,138460000
-11609800,-240077024000,2715113329000,2955190353000,5735940463000,167042000,178651800,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-7.7,0.9,0.6,1296700,295400,6975528000,"2023-02-17T14:12:00.000Z",1676643120000,1001300,2310300,349983200,12300,43074932000,24786043000,17810515000,478374000
-8800000,-182990744000,2787012142000,2970002886000,5822746848000,170800600,179600600,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-62.7,2.5,0.5,3758600,2809800,57086280000,"2023-02-17T14:14:00.000Z",1676643240000,948800,4711700,354694900,4300,86806385000,71898813000,14812533000,95039000
-4797900,-102962865000,2883045147000,2986008012000,5934828205000,175826200,180624100,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-87.9,3.4,0.5,5025600,4002100,80027879000,"2023-02-17T14:16:00.000Z",1676643360000,1023500,6051400,360746300,2300,112081357000,96033005000,16005126000,43226000
-1212900,-44109992000,2974151091000,3018261083000,6058800813000,181461700,182674600,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-64.7,3.2,1.1,5635500,3585000,58852873000,"2023-02-17T14:18:00.000Z",1676643480000,2050500,7704100,368450400,18100,123972608000,91105944000,32253071000,613593000
-1036300,-34498742000,3018260202000,3052758944000,6137496620000,183852200,184888500,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-10.6,1.6,1.2,2390500,176600,9611250000,"2023-02-17T14:20:00.000Z",1676643600000,2213900,4609800,373060200,5400,78695807000,44109111000,34497861000,88835000
-1548300,-40834663000,3050052205000,3090886868000,6207424587000,185752300,187300600,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,7,1.1,1.3,1900100,-512000,-6335921000,"2023-02-17T14:22:00.000Z",1676643720000,2412100,4312500,377372700,300,69927967000,31792003000,38127924000,8040000
-1805700,-44365260000,3077500087000,3121865347000,6266265400000,187400500,189206200,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,3.9,1,1.1,1648200,-257400,-3530597000,"2023-02-17T14:24:00.000Z",1676643840000,1905600,3596500,380969200,42700,58840813000,27447882000,30978479000,414452000
-4097600,-90950368000,3106158949000,3197109317000,6370415115000,189164300,193261900,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,51.2,1,2.6,1763800,-2291900,-46585108000,"2023-02-17T14:26:00.000Z",1676643960000,4055700,5832400,386801600,12900,104149715000,28658862000,75243970000,246883000
-7020800,-134077949000,3139666866000,3273744815000,6480898799000,191105300,198126100,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,47.4,1.2,2.6,1941000,-2923200,-43127581000,"2023-02-17T14:28:00.000Z",1676644080000,4864200,6825600,393627200,20400,110483684000,33507917000,76635498000,340269000
-7132100,-135338947000,3140075866000,3275414813000,6482977797000,191117200,198249300,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,1.4,0,0.1,11900,-111300,-1260998000,"2023-02-17T14:30:00.000Z",1676644200000,123200,135100,393762300,0,2078998000,409000000,1669998000,0
-7472900,-104653593000,3267077691000,3371731284000,6840562533000,196646000,204118900,28409371226.1,29319402469.6,59483152460.9,3583018.3,1709965.2,1774947,-64981.7,-910031243.5,-33.7,4.5,3.3,5528800,-340800,30685354000,"2023-02-17T14:44:00.000Z",1676645040000,5869600,18284800,412047100,6886400,357584736000,127001825000,96316471000,134266440000
