,date,symbol,priceHigh,priceLow,priceOpen,priceAverage,priceClose,priceBasic,totalVolume,dealVolume,putthroughVolume,totalValue,putthroughValue,buyForeignQuantity,buyForeignValue,sellForeignQuantity,sellForeignValue,buyCount,buyQuantity,sellCount,sellQuantity,adjRatio,currentForeignRoom,propTradingNetDealValue,propTradingNetPTValue,propTradingNetValue
1307,2017-08-04T00:00:00,VNINDEX,790.12,786.09,789.46,788.68,788.68,788.49,202950213.0,189697918.0,13252295.0,3894312000000.0,439717822550.0,8260670.0,251281900000.0,5493270.0,168737520000.0,82784.0,365631120.0,67408.0,327877960.0,1.0,0.0,,,
1308,2017-08-03T00:00:00,VNINDEX,790.82,786.19,786.23,788.49,788.49,786.23,208918962.0,195378820.0,13540142.0,4251382000000.0,539399654770.0,12831680.0,491503730000.0,9625300.0,329359570000.0,86877.0,377719980.0,67381.0,331617450.0,1.0,0.0,,,
1309,2017-08-02T00:00:00,VNINDEX,788.97,779.81,783.45,786.23,786.23,786.81,218993125.0,194673150.0,24319975.0,4117627000000.0,446735611870.0,15542750.0,553005940000.0,12403910.0,406498450000.0,84496.0,349900150.0,67303.0,345866820.0,1.0,0.0,,,
1310,2017-08-01T00:00:00,VNINDEX,787.68,784.15,784.44,786.81,786.81,783.55,206360883.0,201096035.0,5264848.0,3880065000000.0,220629100440.0,11790390.0,434359040000.0,9420620.0,337435900000.0,87343.0,375461480.0,72414.0,364520970.0,1.0,0.0,,,
1311,2017-07-31T00:00:00,VNINDEX,783.58,776.98,777.54,783.55,783.55,777.09,267105707.0,258874940.0,8230767.0,4702530000000.0,359820000000.0,18724721.0,691670040000.0,10352151.0,432408580000.0,92505.0,417508630.0,76638.0,445705930.0,1.0,0.0,,,
1312,2017-07-28T00:00:00,VNINDEX,777.09,770.82,771.21,777.09,777.09,771.5,199878958.0,177186920.0,22692038.0,4089633000000.0,782374990110.0,10379850.0,300298580000.0,8968580.0,230493130000.0,77530.0,333758740.0,67460.0,332348650.0,1.0,0.0,,,
1313,2017-07-27T00:00:00,VNINDEX,774.97,770.3,773.21,771.5,771.5,773.88,202368741.0,191455550.0,10913191.0,3579415000000.0,328159791730.0,8641370.0,282091300000.0,6820160.0,212670720000.0,79451.0,373163950.0,73022.0,384003730.0,1.0,0.0,,,
1314,2017-07-26T00:00:00,VNINDEX,773.88,764.92,769.35,773.88,773.88,767.27,208321073.0,188632680.0,19688393.0,3738820000000.0,521517884050.0,1217569.0,107936130000.0,10700959.0,1178234750000.0,35.0,1171010.0,38.0,1256990.0,1.0,0.0,,,
1315,2017-07-25T00:00:00,VNINDEX,767.27,757.35,757.43,767.27,767.27,759.74,180740853.0,139610570.0,41130283.0,4320059000000.0,1727787063320.0,31668247.0,1576396480000.0,6549020.0,201380750000.0,67245.0,275333020.0,55436.0,269654890.0,1.0,0.0,,,
1316,2017-07-24T00:00:00,VNINDEX,761.64,753.82,759.97,759.74,759.74,761.86,158865297.0,146939630.0,11925667.0,2999493000000.0,354669819760.0,14799899.0,499359980000.0,8420849.0,312014290000.0,69214.0,276261370.0,57878.0,300179120.0,1.0,0.0,,,
1317,2017-07-21T00:00:00,VNINDEX,770.43,761.86,768.9,761.86,761.86,768.41,179984194.0,162474290.0,17509904.0,3622030000000.0,397401599000.0,13091227.0,447679100000.0,11045317.0,387273830000.0,73260.0,288207410.0,62208.0,333174970.0,1.0,0.0,,,
1318,2017-07-20T00:00:00,VNINDEX,768.56,763.55,768.56,768.41,768.41,771.3,183490975.0,172387410.0,11103565.0,3421224000000.0,365849178220.0,13573660.0,504243950000.0,13370910.0,421279220000.0,75926.0,315596670.0,63648.0,330727000.0,1.0,0.0,,,
1319,2017-07-19T00:00:00,VNINDEX,774.12,770.18,771.33,771.3,771.3,767.49,236848923.0,205221170.0,31627753.0,4388674000000.0,1005360228870.0,29077190.0,934735020000.0,31321660.0,938764910000.0,75341.0,373818260.0,65613.0,358580600.0,1.0,0.0,,,
1320,2017-07-18T00:00:00,VNINDEX,770.37,762.68,766.88,767.49,767.49,768.91,237790122.0,200170890.0,37619232.0,4412017000000.0,907290519140.0,29327262.0,907220860000.0,25709150.0,826435890000.0,85373.0,353674130.0,65869.0,380129950.0,1.0,0.0,,,
1321,2017-07-17T00:00:00,VNINDEX,778.3,766.47,777.7,768.91,768.91,777.6,254751305.0,225831880.0,28919425.0,4763299000000.0,813167448770.0,23536390.0,770062860000.0,28436570.0,868033120000.0,93077.0,432184840.0,72543.0,394277000.0,1.0,0.0,,,
1322,2017-07-14T00:00:00,VNINDEX,780.65,776.88,779.72,777.6,777.6,778.3,209252511.0,189812060.0,19440451.0,3640693000000.0,532983110490.0,9909090.0,346325220000.0,9675550.0,280683720000.0,74730.0,390015880.0,69223.0,357274980.0,1.0,0.0,,,
1323,2017-07-13T00:00:00,VNINDEX,778.3,773.85,777.12,778.3,778.3,774.17,200640252.0,183220530.0,17419722.0,3537629000000.0,402517462370.0,19929907.0,531040000000.0,21735467.0,486066400000.0,72970.0,346720470.0,72562.0,410284000.0,1.0,0.0,,,
1324,2017-07-12T00:00:00,VNINDEX,775.08,769.83,772.6,774.17,774.17,769.36,176533243.0,163785090.0,12748153.0,3519904000000.0,322826396180.0,14158330.0,451717060000.0,11535440.0,358375760000.0,72056.0,312333960.0,66891.0,372245980.0,1.0,0.0,,,
1325,2017-07-11T00:00:00,VNINDEX,769.36,761.57,766.56,769.36,769.36,766.56,225538046.0,198966720.0,26571326.0,4277959000000.0,907260502500.0,32650570.0,988933580000.0,28245700.0,883062790000.0,84325.0,350994720.0,66000.0,399499750.0,1.0,0.0,,,
1326,2017-07-10T00:00:00,VNINDEX,775.85,764.43,775.85,766.56,766.56,775.73,217174759.0,207352440.0,9822319.0,4290182000000.0,255517151440.0,13168590.0,473603500000.0,9975360.0,345134290000.0,88531.0,356103350.0,70197.0,370000580.0,1.0,0.0,,,
1327,2017-07-07T00:00:00,VNINDEX,783.8,775.73,783.73,775.73,775.73,782.65,261561831.0,237199480.0,24362351.0,4803303000000.0,686830524340.0,27039614.0,788559880000.0,27488574.0,850069480000.0,89647.0,401391310.0,78542.0,443316240.0,1.0,0.0,,,
1328,2017-07-06T00:00:00,VNINDEX,782.77,779.99,780.5,782.65,782.65,778.32,238453731.0,217294830.0,21158901.0,4062116000000.0,475094118600.0,13250920.0,512408610000.0,9285430.0,362912140000.0,84454.0,408615000.0,71548.0,389358010.0,1.0,0.0,,,
1329,2017-07-05T00:00:00,VNINDEX,778.32,773.81,775.85,778.32,778.32,775.54,216490110.0,202614270.0,13875840.0,3718684000000.0,596082378230.0,8149810.0,333143350000.0,7185041.0,311346090000.0,83241.0,403149810.0,67036.0,355786360.0,1.0,0.0,,,
1330,2017-07-04T00:00:00,VNINDEX,779.15,772.9,779.15,775.54,775.54,778.88,232642763.0,210154270.0,22488493.0,3480406000000.0,207715322420.0,7828371.0,247523020000.0,5582780.0,216786390000.0,86304.0,398896710.0,65848.0,359103680.0,1.0,0.0,,,
1331,2017-07-03T00:00:00,VNINDEX,780.01,775.53,777.2,778.88,778.88,776.47,195521050.0,184943996.0,10577054.0,3780990000000.0,263950782750.0,10880240.0,415150460000.0,6668740.0,308996230000.0,80321.0,358149060.0,69050.0,344728560.0,1.0,0.0,,,
1332,2017-06-30T00:00:00,VNINDEX,776.5,773.46,773.46,776.47,776.47,771.75,194379930.0,174259020.0,20120910.0,3924769000000.0,486627765440.0,16753539.0,684150290000.0,7777689.0,293347370000.0,78833.0,338859480.0,69946.0,347620770.0,1.0,0.0,,,
1333,2017-06-29T00:00:00,VNINDEX,773.08,769.89,771.26,771.75,771.75,769.04,211881940.0,198273425.0,13608515.0,3693533000000.0,310746119150.0,6720540.0,232329620000.0,3534280.0,130742470000.0,82333.0,372358000.0,68930.0,364708160.0,1.0,0.0,,,
1334,2017-06-28T00:00:00,VNINDEX,769.04,762.78,766.82,769.04,769.04,767.51,203561047.0,183969086.0,19591961.0,3609052000000.0,541003398690.0,7382400.0,257500730000.0,4534120.0,155250110000.0,77817.0,358667680.0,61245.0,341973630.0,1.0,0.0,,,
1335,2017-06-27T00:00:00,VNINDEX,773.4,767.19,773.15,767.51,767.51,772.52,235645231.0,217431160.0,18214071.0,4175266000000.0,428123759070.0,14148820.0,448145580000.0,9161546.0,308354940000.0,88895.0,405682090.0,73389.0,406206130.0,1.0,0.0,,,
1336,2017-06-26T00:00:00,VNINDEX,773.14,769.73,770.5,772.52,772.52,769.01,235113507.0,212480370.0,22633137.0,4236179000000.0,561252491140.0,10033850.0,335520400000.0,8198610.0,258988550000.0,84959.0,451295520.0,75338.0,383346000.0,1.0,0.0,,,
1337,2017-06-23T00:00:00,VNINDEX,769.01,763.64,765.66,769.01,769.01,766.3,254931839.0,212981550.0,41950289.0,4669410000000.0,829686867060.0,7552310.0,326279560000.0,5616830.0,191976990000.0,89818.0,384019880.0,74340.0,367751290.0,1.0,0.0,,,
1338,2017-06-22T00:00:00,VNINDEX,769.99,766.3,768.41,766.3,766.3,767.41,224839322.0,195240454.0,29598868.0,4509923000000.0,775470656460.0,21339410.0,580035930000.0,17421750.0,494919070000.0,87918.0,352277100.0,71435.0,361793400.0,1.0,0.0,,,
1339,2017-06-21T00:00:00,VNINDEX,767.83,758.9,765.71,767.41,767.41,767.99,248538146.0,193042430.0,55495716.0,4504991000000.0,599303902550.0,11011170.0,425523130000.0,7846570.0,359384020000.0,89328.0,339813270.0,68978.0,346072100.0,1.0,0.0,,,
1340,2017-06-20T00:00:00,VNINDEX,768.29,764.42,767.59,767.99,767.99,766.83,229106939.0,174198034.0,54908905.0,4775096000000.0,1013150613970.0,11182460.0,381040080000.0,7640280.0,315304270000.0,80254.0,329591870.0,73108.0,331720170.0,1.0,0.0,,,
1341,2017-06-19T00:00:00,VNINDEX,766.83,762.33,763.75,766.83,766.83,761.24,199976892.0,178860165.0,21116727.0,4365210000000.0,512531762020.0,10613820.0,506137220000.0,10827427.0,394938880000.0,79404.0,321337820.0,69237.0,311883550.0,1.0,0.0,,,
1342,2017-06-16T00:00:00,VNINDEX,762.43,759.98,761.75,761.24,761.24,760.57,221694151.0,197561407.0,24132744.0,5161354000000.0,734882266730.0,41639814.0,1623263420000.0,62592310.0,1755679430000.0,74654.0,385540180.0,62037.0,354972970.0,1.0,0.0,,,
1343,2017-06-15T00:00:00,VNINDEX,762.98,758.17,760.38,760.57,760.57,760.77,193284263.0,167176390.0,26107873.0,4080773000000.0,807307338270.0,14384790.0,507338920000.0,7275770.0,254901710000.0,73631.0,301213470.0,67864.0,330582850.0,1.0,0.0,,,
1344,2017-06-14T00:00:00,VNINDEX,761.7,756.82,758.26,760.77,760.77,756.89,206341445.0,171969504.0,34371941.0,4305038000000.0,832440989320.0,13531094.0,540118680000.0,6332124.0,268272710000.0,72444.0,310525210.0,68628.0,311893420.0,1.0,0.0,,,
1345,2017-06-13T00:00:00,VNINDEX,756.89,750.1,751.09,756.89,756.89,751.09,204171827.0,161488660.0,42683167.0,4747453000000.0,1301277253330.0,10594450.0,376181580000.0,8071357.0,305806920000.0,73257.0,295805440.0,64047.0,306785740.0,1.0,0.0,,,
1346,2017-06-12T00:00:00,VNINDEX,753.41,749.0,751.33,751.09,751.09,749.72,184321765.0,168761640.0,15560125.0,3726854000000.0,553527817360.0,8080520.0,287211240000.0,7779470.0,261588860000.0,72897.0,301145330.0,65151.0,323108120.0,1.0,0.0,,,
1347,2017-06-09T00:00:00,VNINDEX,752.01,749.04,749.46,749.72,749.72,750.13,178515774.0,170601090.0,7914684.0,3785049000000.0,476199869940.0,6713605.0,256444150000.0,5327395.0,218041160000.0,76430.0,316770040.0,67593.0,332597740.0,1.0,0.0,,,
1348,2017-06-08T00:00:00,VNINDEX,751.96,748.91,751.7,750.13,750.13,753.46,262702460.0,177323904.0,85378556.0,5229582000000.0,2095787520090.0,7933260.0,336156780000.0,7350120.0,286453490000.0,83074.0,314826160.0,67412.0,334403110.0,1.0,0.0,,,
1349,2017-06-07T00:00:00,VNINDEX,754.92,751.65,752.75,753.46,753.46,751.31,211213333.0,192456690.0,18756643.0,4732814000000.0,655149301550.0,8455720.0,426358260000.0,8989380.0,407067020000.0,78056.0,344058540.0,75775.0,357997760.0,1.0,0.0,,,
1350,2017-06-06T00:00:00,VNINDEX,751.31,743.99,743.99,751.31,751.31,743.49,185359690.0,170985406.0,14374284.0,4122468000000.0,505567920080.0,9070240.0,323621590000.0,3759380.0,155860400000.0,71703.0,331875660.0,67468.0,297228290.0,1.0,0.0,,,
1351,2017-06-05T00:00:00,VNINDEX,745.14,738.35,739.13,743.49,743.49,738.81,218608758.0,157936290.0,60672468.0,5176258000000.0,1596864209460.0,6351040.0,243491850000.0,7021870.0,269925230000.0,70928.0,304603080.0,64448.0,296211920.0,1.0,0.0,,,
1352,2017-06-02T00:00:00,VNINDEX,742.11,736.09,741.48,738.81,738.81,741.8,184549265.0,158389700.0,26159565.0,4428112000000.0,898804550330.0,13090050.0,598477740000.0,9740810.0,522065790000.0,73369.0,306232970.0,59426.0,284107760.0,1.0,0.0,,,
1353,2017-06-01T00:00:00,VNINDEX,742.23,738.71,739.45,741.8,741.8,737.82,152238536.0,136852970.0,15385566.0,3595969000000.0,521139206070.0,6761550.0,258442540000.0,5590500.0,229131480000.0,64800.0,287544650.0,56100.0,268975350.0,1.0,0.0,,,
1354,2017-05-31T00:00:00,VNINDEX,741.93,735.39,738.91,737.82,737.82,738.21,214222199.0,186925620.0,27296579.0,5536471000000.0,1395661741320.0,17536860.0,964193970000.0,11408870.0,752140380000.0,78857.0,344578880.0,62126.0,328754400.0,1.0,0.0,,,
1355,2017-05-30T00:00:00,VNINDEX,747.43,738.21,747.07,738.21,738.21,746.25,261217828.0,243938188.0,17279640.0,5237294000000.0,493319308300.0,10420910.0,298764920000.0,5779370.0,229219040000.0,93827.0,418361590.0,74363.0,437361390.0,1.0,0.0,,,
1356,2017-05-29T00:00:00,VNINDEX,748.06,745.31,746.08,746.25,746.25,743.41,252309473.0,238391340.0,13918133.0,4801321000000.0,456762204950.0,9528650.0,405355350000.0,7565130.0,262637350000.0,84966.0,418465810.0,72673.0,397860680.0,1.0,0.0,,,
1357,2017-05-26T00:00:00,VNINDEX,743.46,740.6,741.4,743.41,743.41,741.91,193181996.0,182563920.0,10618076.0,4460728000000.0,502544745690.0,8956815.0,409033900000.0,5781845.0,227241610000.0,78519.0,345895750.0,65496.0,327783120.0,1.0,0.0,,,
1358,2017-05-25T00:00:00,VNINDEX,746.48,740.89,744.24,741.91,741.91,742.74,205884929.0,192597370.0,13287559.0,5083094000000.0,819044145660.0,13655170.0,740901640000.0,14552900.0,770597760000.0,82361.0,356191680.0,70895.0,349083340.0,1.0,0.0,,,
1359,2017-05-24T00:00:00,VNINDEX,744.27,737.3,739.91,742.74,742.74,740.93,225258823.0,199021090.0,26237733.0,5133925000000.0,588610241970.0,11033810.0,435935650000.0,13141870.0,627707940000.0,83070.0,391477350.0,73973.0,353806210.0,1.0,0.0,,,
1360,2017-05-23T00:00:00,VNINDEX,746.18,740.28,744.32,740.93,740.93,744.1,266857107.0,259848356.0,7008751.0,4798937000000.0,362647216450.0,12873842.0,406491600000.0,8656912.0,283222780000.0,89305.0,433935380.0,76857.0,440752540.0,1.0,0.0,,,
1361,2017-05-22T00:00:00,VNINDEX,746.87,738.63,738.63,744.1,744.1,733.82,272755552.0,239570240.0,33185312.0,5851271000000.0,699468583090.0,20355588.0,743583110000.0,7558239.0,276251570000.0,89259.0,461657360.0,80077.0,402654840.0,1.0,0.0,,,
1362,2017-05-19T00:00:00,VNINDEX,733.82,726.79,727.61,733.82,733.82,726.99,211585050.0,206013150.0,5571900.0,5375390000000.0,317975583160.0,9326130.0,514952420000.0,6601920.0,340920220000.0,81384.0,401949170.0,69150.0,352456070.0,1.0,0.0,,,
1363,2017-05-18T00:00:00,VNINDEX,729.0,723.8,727.2,726.99,726.99,727.2,219680352.0,207715300.0,11965052.0,5082194000000.0,530562855600.0,12217886.0,519240160000.0,10596076.0,437862420000.0,82633.0,378352220.0,68445.0,381035080.0,1.0,0.0,,,
1364,2017-05-17T00:00:00,VNINDEX,728.01,722.81,724.01,727.2,727.2,725.03,206669886.0,198441860.0,8228026.0,4710859000000.0,303174338300.0,8145540.0,391066250000.0,6381460.0,285357040000.0,78578.0,393408300.0,70336.0,377946620.0,1.0,0.0,,,
1365,2017-05-16T00:00:00,VNINDEX,727.86,725.03,725.84,725.03,725.03,725.35,294207007.0,283954860.0,10252147.0,6064315000000.0,303384753580.0,11467100.0,356178170000.0,13391700.0,420820720000.0,89438.0,496921270.0,81283.0,461171070.0,1.0,0.0,,,
1366,2017-05-15T00:00:00,VNINDEX,726.19,723.18,725.25,725.35,725.35,725.37,240887477.0,225319780.0,15567697.0,4826867000000.0,446324471930.0,5607300.0,223241330000.0,8073350.0,240428640000.0,81551.0,465101010.0,66295.0,347492020.0,1.0,0.0,,,
1367,2017-05-12T00:00:00,VNINDEX,726.4,724.41,724.63,725.37,725.37,724.99,188849967.0,175831607.0,13018360.0,4635589000000.0,668615343770.0,8028067.0,493623950000.0,9685457.0,504887550000.0,73387.0,370843180.0,66133.0,317294630.0,1.0,0.0,,,
1368,2017-05-11T00:00:00,VNINDEX,726.82,723.39,724.84,724.99,724.99,724.31,223038643.0,184210241.0,38828402.0,720560316582.59,587009733960.0,8842108.0,363709730000.0,6935038.0,221320810000.0,74933.0,367241090.0,69744.0,353682230.0,1.0,0.0,,,
1369,2017-05-10T00:00:00,VNINDEX,727.52,721.81,721.94,724.31,724.31,722.11,228173248.0,207084015.0,21089233.0,580605276434.65,430612253530.0,8712990.0,305037290000.0,6328570.0,217410060000.0,75804.0,418646640.0,75340.0,380155510.0,1.0,0.0,,,
1370,2017-05-09T00:00:00,VNINDEX,722.11,716.95,717.55,722.11,722.11,718.86,224897438.0,208779599.0,16117839.0,654437043483.89,503675207250.0,5573260.0,269408300000.0,9317930.0,350115610000.0,79176.0,418971300.0,67816.0,353534520.0,1.0,0.0,,,
1371,2017-05-08T00:00:00,VNINDEX,720.61,717.98,720.61,718.86,718.86,720.0,232456433.0,200827044.0,31629389.0,1028026240489.84,883659711640.0,9293789.0,477021840000.0,8971980.0,436443900000.0,75497.0,402796240.0,64137.0,349117720.0,1.0,0.0,,,
1372,2017-05-05T00:00:00,VNINDEX,721.65,719.86,720.39,720.0,720.0,722.02,194379481.0,179559890.0,14819591.0,493605777300.0,364322656500.0,5536614.0,184425580000.0,7116834.0,217226190000.0,67391.0,382894180.0,60213.0,328035950.0,1.0,0.0,,,
1373,2017-05-04T00:00:00,VNINDEX,723.22,717.98,717.98,722.02,722.02,719.54,215831814.0,199868280.0,15963534.0,637680783965.6,493371888440.0,18184018.0,472273730000.0,16014778.0,417112270000.0,74587.0,398396710.0,67947.0,335716260.0,1.0,0.0,,,
1374,2017-05-03T00:00:00,VNINDEX,719.54,716.66,718.7,719.54,719.54,717.73,229584311.0,171302120.0,58282191.0,769107250194.8,645848522770.0,8668590.0,309659240000.0,56941915.0,573012320000.0,68845.0,333756740.0,56591.0,285774830.0,1.0,0.0,,,
1375,2017-04-28T00:00:00,VNINDEX,718.54,713.83,715.9,717.73,717.73,716.53,190640655.0,175388441.0,15252214.0,1048582157658.93,922700611900.0,13688567.0,931430620000.0,17532087.0,945474990000.0,68322.0,327625240.0,55848.0,294935550.0,1.0,0.0,,,
1376,2017-04-27T00:00:00,VNINDEX,716.53,711.38,711.74,716.53,716.53,710.04,187184765.0,163523390.0,23661375.0,818069398446.7,700899983810.0,12740091.0,573012780000.0,11739200.0,464642750000.0,60679.0,320390200.0,57823.0,294694910.0,1.0,0.0,,,
1377,2017-04-26T00:00:00,VNINDEX,710.04,706.32,706.36,710.04,710.04,707.58,142344445.0,134378108.0,7966337.0,422154856604.32,326741024800.0,7692100.0,304977420000.0,7694830.0,263908680000.0,54376.0,277033000.0,49532.0,243943230.0,1.0,0.0,,,
1378,2017-04-25T00:00:00,VNINDEX,709.81,706.04,709.0,707.58,707.58,709.39,137231867.0,118490568.0,18741299.0,627456725345.44,543615169240.0,7092430.0,246629230000.0,5581180.0,164728190000.0,53003.0,244399140.0,47418.0,224069720.0,1.0,0.0,,,
1379,2017-04-24T00:00:00,VNINDEX,712.77,709.39,711.6,709.39,709.39,712.41,154884037.0,130598288.0,24285749.0,612260016414.32,519614896890.0,6636630.0,346047960000.0,6443470.0,258163930000.0,53200.0,246045640.0,48998.0,247353880.0,1.0,0.0,,,
1380,2017-04-21T00:00:00,VNINDEX,715.08,711.08,712.77,712.41,712.41,712.66,202266897.0,135054091.0,67212806.0,2975921867939.31,2879707982970.0,70784655.0,2678057080000.0,64331366.0,2675737490000.0,54953.0,260933840.0,51683.0,260130910.0,1.0,0.0,,,
1381,2017-04-20T00:00:00,VNINDEX,716.76,712.66,716.76,712.66,712.66,716.77,137639355.0,126310166.0,11329189.0,525563380121.56,435547177220.0,4868830.0,217755760000.0,10256570.0,248162050000.0,55468.0,250463620.0,50629.0,266002810.0,1.0,0.0,,,
1382,2017-04-19T00:00:00,VNINDEX,716.77,714.02,714.87,716.77,716.77,714.93,151574009.0,142094700.0,9479309.0,407392481569.0,305543263450.0,8444660.0,302395010000.0,6237800.0,198105970000.0,59052.0,287520290.0,47594.0,245395840.0,1.0,0.0,,,
1383,2017-04-18T00:00:00,VNINDEX,714.93,705.55,708.64,714.93,714.93,710.83,178132489.0,156906940.0,21225549.0,803745969874.2,691568491260.0,19288280.0,761241830000.0,10665662.0,523075000000.0,59017.0,299982490.0,47656.0,257399340.0,1.0,0.0,,,
1384,2017-04-17T00:00:00,VNINDEX,721.78,710.83,718.93,710.83,710.83,718.45,170258903.0,154510130.0,15748773.0,615622978367.9,505792542660.0,5365760.0,277117210000.0,3792160.0,159115990000.0,56677.0,264194100.0,51816.0,285798670.0,1.0,0.0,,,
1385,2017-04-14T00:00:00,VNINDEX,722.96,714.13,722.47,718.45,718.45,724.35,195282611.0,183224860.0,12057751.0,377050499847.0,245412599180.0,3720310.0,182528850000.0,3428560.0,138048820000.0,76663.0,352476700.0,54533.0,307763970.0,1.0,0.0,,,
1386,2017-04-13T00:00:00,VNINDEX,727.34,723.88,725.54,724.35,724.35,725.58,190432888.0,168105900.0,22326988.0,851155461735.0,729387953070.0,13687647.0,699030830000.0,5015397.0,201213630000.0,63410.0,295506470.0,51984.0,302461760.0,1.0,0.0,,,
1387,2017-04-12T00:00:00,VNINDEX,732.87,724.48,731.62,725.58,725.58,731.33,249510940.0,213521570.0,35989370.0,708228082890.6,553301102130.0,11511620.0,462292080000.0,5894650.0,263173660000.0,75853.0,367252230.0,62830.0,383909450.0,1.0,0.0,,,
1388,2017-04-11T00:00:00,VNINDEX,732.24,730.15,730.15,731.33,731.33,729.87,210265624.0,197010310.0,13255314.0,651799114722.3,507719564710.0,13643650.0,564022290000.0,6150054.0,252971310000.0,68008.0,326138780.0,59913.0,353190660.0,1.0,0.0,,,
1389,2017-04-10T00:00:00,VNINDEX,730.9,727.77,728.71,729.87,729.87,727.95,152414747.0,144425190.0,7989557.0,445813796015.3,340402182590.0,13988830.0,580943420000.0,8130970.0,302167760000.0,59183.0,260099420.0,53047.0,276443090.0,1.0,0.0,,,
1390,2017-04-07T00:00:00,VNINDEX,727.95,720.28,721.85,727.95,727.95,723.22,229962530.0,189771920.0,40190610.0,2086197478574.0,1948053009410.0,39100554.0,1762865200000.0,41087634.0,1960456380000.0,63281.0,327181940.0,52539.0,314590190.0,1.0,0.0,,,
1391,2017-04-05T00:00:00,VNINDEX,726.03,722.49,724.89,723.22,723.22,724.14,217976918.0,196707340.0,21269578.0,544663598644.80005,402400916210.0,12733880.0,407370800000.0,11506850.0,333979170000.0,66709.0,321472190.0,57297.0,373665110.0,1.0,0.0,,,
1392,2017-04-04T00:00:00,VNINDEX,724.67,722.79,723.7,724.14,724.14,722.38,214301802.0,187134630.0,27167172.0,684134276518.2,548622605550.0,11349820.0,601618540000.0,9605370.0,336954300000.0,69760.0,329634540.0,60948.0,342824580.0,1.0,0.0,,,
1393,2017-04-03T00:00:00,VNINDEX,724.37,721.58,723.02,722.38,722.38,722.31,183073453.0,177623170.0,5450283.0,330113101394.6,201801675850.0,5779720.0,309376190000.0,6594670.0,245972670000.0,67005.0,329914520.0,57619.0,311181860.0,1.0,0.0,,,
1394,2017-03-31T00:00:00,VNINDEX,726.67,722.31,725.97,722.31,722.31,723.86,213141818.0,181949340.0,31192478.0,611086253855.4,479662426080.0,6742300.0,385361800000.0,5760390.0,230962350000.0,68125.0,324333440.0,59202.0,355955650.0,1.0,0.0,,,
1395,2017-03-30T00:00:00,VNINDEX,725.91,721.87,721.87,723.86,723.86,720.47,195789698.0,180388070.0,15401628.0,638606994820.2,508031286470.0,8744270.0,473129790000.0,5364450.0,210839980000.0,70945.0,323630740.0,58987.0,335458360.0,1.0,0.0,,,
1396,2017-03-29T00:00:00,VNINDEX,721.92,718.37,719.08,720.47,720.47,719.26,193990672.0,172783250.0,21207422.0,697256551477.5,572771403350.0,8092193.0,471186990000.0,7654855.0,302356210000.0,66861.0,312538750.0,57389.0,317018390.0,1.0,0.0,,,
1397,2017-03-28T00:00:00,VNINDEX,725.0,718.66,724.37,719.26,719.26,723.52,221918328.0,186623970.0,35294358.0,675450686602.2,541219529940.0,7866610.0,357760200000.0,9060920.0,289441670000.0,69099.0,319683440.0,61378.0,343828330.0,1.0,0.0,,,
1398,2017-03-27T00:00:00,VNINDEX,725.57,721.41,723.23,723.52,723.52,722.14,233185649.0,207369580.0,25816069.0,560963469701.6,410927431180.0,12840380.0,432364780000.0,7988560.0,256771360000.0,71552.0,364118710.0,64308.0,361186530.0,1.0,0.0,,,
1399,2017-03-24T00:00:00,VNINDEX,724.36,719.56,722.42,722.14,722.14,719.56,214780497.0,200241730.0,14538767.0,1008783199512.2,864180636610.0,11445840.0,893072910000.0,11723096.0,715020750000.0,72174.0,353814900.0,64583.0,358359760.0,1.0,0.0,,,
1400,2017-03-23T00:00:00,VNINDEX,719.56,712.61,712.61,719.56,719.56,712.94,192345235.0,176869560.0,15475675.0,711563982923.6,584295722330.0,15470386.0,654408030000.0,13394046.0,388387210000.0,69839.0,330994140.0,60155.0,325212400.0,1.0,0.0,,,
1401,2017-03-22T00:00:00,VNINDEX,720.68,712.94,715.78,712.94,712.94,716.18,268995063.0,254610300.0,14384763.0,611926049392.0,430404182110.0,6416740.0,270701370000.0,9727450.0,252122400000.0,82317.0,430654250.0,73780.0,446598430.0,1.0,0.0,,,
1402,2017-03-21T00:00:00,VNINDEX,718.8,714.78,717.03,716.18,716.18,715.07,231633536.0,201545030.0,30088506.0,817583487995.4,673240968410.0,22749732.0,563322810000.0,7987192.0,248132370000.0,74936.0,401697180.0,70416.0,359496080.0,1.0,0.0,,,
1403,2017-03-20T00:00:00,VNINDEX,717.54,711.44,711.44,715.07,715.07,710.54,175284699.0,158390700.0,16893999.0,717769731109.0,604509293260.0,7078090.0,433689930000.0,5838780.0,289537350000.0,66156.0,322711240.0,61994.0,295843810.0,1.0,0.0,,,
1404,2017-03-17T00:00:00,VNINDEX,717.1,710.54,715.82,710.54,710.54,714.92,253197089.0,235368860.0,17828229.0,1036455891504.4,869216901720.0,29716248.0,1263511090000.0,92588128.0,1546868580000.0,72376.0,478147610.0,61236.0,406845390.0,1.0,0.0,,,
1405,2017-03-16T00:00:00,VNINDEX,715.03,710.66,712.56,714.92,714.92,713.14,179085882.0,162314460.0,16771422.0,632136538423.2,516094684680.0,11616510.0,507405370000.0,11595160.0,310209960000.0,67971.0,312628280.0,57205.0,287670360.0,1.0,0.0,,,
