"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","rbu","rsd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
55998300,1033066000000,3245414171000,2212348171000,5538495936000,195135900,139137600,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,1.5,1,0.7,3455700,2091300,32852835000,"2023-02-20T13:24:00.000Z",1676899440000,1364400,4837200,341638900,17100,80498038000,56594198000,23741363000,162477000
57981000,1065951298000,3308746945000,2242795647000,5632598672000,198901700,140920700,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,1.5,1.2,0.9,3765800,1982700,32885298000,"2023-02-20T13:26:00.000Z",1676899560000,1783100,5574600,347213500,25700,94102736000,63332774000,30447476000,322486000
60222500,1109775524000,3382489733000,2272714209000,5736288532000,202918900,142696400,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,2,1.4,0.9,4017200,2241500,43824226000,"2023-02-20T13:28:00.000Z",1676899680000,1775700,5800600,353014100,7700,103689860000,73742788000,29918562000,28510000
64397900,1183954098000,3485693444000,2301739346000,5869052603000,208789600,144391700,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,3.4,1.9,0.9,5870700,4175400,74178574000,"2023-02-20T13:30:00.000Z",1676899800000,1695300,7586600,360600700,20600,132764071000,103203711000,29025137000,535223000
68077100,1250947339000,3579348086000,2328400747000,5989418134000,213961600,145884500,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,3,1.7,0.8,5172000,3679200,66993241000,"2023-02-20T13:32:00.000Z",1676899920000,1492800,6668800,367269500,4000,120365531000,93654642000,26661401000,49488000
73228500,1340365692000,3696473444000,2356107752000,6135470731000,220629000,147400500,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,4,2.1,0.9,6667400,5151400,89418353000,"2023-02-20T13:34:00.000Z",1676900040000,1516000,8254600,375524100,71200,146052597000,117125358000,27707005000,1220234000
81430800,1479056512000,3863547413000,2384490901000,6331254110000,230302500,148871700,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,6.3,3.1,0.9,9673500,8202300,138690820000,"2023-02-20T13:36:00.000Z",1676900160000,1471200,11156300,386680400,11600,195783379000,167073969000,28383149000,326261000
88583300,1597290426000,4021567993000,2424277567000,6530247523000,239803900,151220600,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,5.3,2.9,1.2,9501400,7152500,118233914000,"2023-02-20T13:38:00.000Z",1676900280000,2348900,11972400,398652800,122100,198993413000,158020580000,39786666000,1186167000
90149500,1622576974000,4116212076000,2493635102000,6694613511000,245372900,155223400,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,1.1,1.7,2.1,5569000,1566200,25286548000,"2023-02-20T13:40:00.000Z",1676900400000,4002800,9594300,408247100,22500,164365988000,94644083000,69357535000,364370000
88740300,1601660085000,4174944834000,2573284749000,6833253754000,248693800,159953500,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,-0.9,1.1,2.5,3320900,-1409200,-20916889000,"2023-02-20T13:42:00.000Z",1676900520000,4730100,8067000,416314100,16000,138640243000,58732758000,79649647000,257838000
89360300,1606904838000,4238084835000,2631179997000,6954414624000,252356100,162995800,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.2,1.2,1.8,3662300,620000,5244753000,"2023-02-20T13:44:00.000Z",1676900640000,3042300,6712900,423027000,8300,121160870000,63140001000,57895248000,125621000
89093600,1601698576000,4269323854000,2667625278000,7022395522000,254165600,165072000,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,-0.2,0.6,1.1,1809500,-266700,-5206262000,"2023-02-20T13:46:00.000Z",1676900760000,2076200,3910300,426937300,24600,67980898000,31239019000,36445281000,296598000
87710100,1580051625000,4309643275000,2729591650000,7125438062000,256191000,168480900,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,-1,0.7,1.9,2025400,-1383500,-21646951000,"2023-02-20T13:48:00.000Z",1676900880000,3408900,5457600,432394900,23300,103042540000,40319421000,61966372000,756747000
87334600,1573281292000,4352778719000,2779497427000,7218591108000,258457300,171122700,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,-0.3,0.8,1.5,2266300,-375500,-6770333000,"2023-02-20T13:50:00.000Z",1676901000000,2641800,4913500,437308400,5400,93153046000,43135444000,49905777000,111825000
88000400,1591066856000,4404143399000,2813076543000,7303795907000,261180700,173180300,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.8,0.9,1,2723400,665800,17785564000,"2023-02-20T13:52:00.000Z",1676901120000,2057600,4810700,442119100,29700,85204799000,51364680000,33579116000,261003000
89817000,1626297501000,4468657196000,2842359695000,7397843892000,264477500,174660500,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,1.6,1.2,0.9,3296800,1816600,35230645000,"2023-02-20T13:54:00.000Z",1676901240000,1480200,4792000,446911100,15000,94047985000,64513797000,29283152000,251036000
92259300,1680633371000,4556522528000,2875889157000,7519592793000,268699700,176440400,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,2.5,1.6,1,4222200,2442300,54335870000,"2023-02-20T13:56:00.000Z",1676901360000,1779900,6016600,452927700,14500,121748901000,87865332000,33529462000,354107000
95303600,1734251315000,4653424497000,2919173182000,7660574972000,273950300,178646700,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,2.4,1.8,1.3,5250600,3044300,53617944000,"2023-02-20T13:58:00.000Z",1676901480000,2206300,7488100,460415800,31200,140982179000,96901969000,43284025000,796185000
96975000,1759920474000,4726512716000,2966592242000,7783034910000,277708100,180733100,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,1.2,1.3,1.5,3757800,1671400,25669159000,"2023-02-20T14:00:00.000Z",1676901600000,2086400,5949600,466365400,105400,122459938000,73088219000,47419060000,1952659000
97143300,1771208963000,4779755558000,3008546595000,7878742970000,280261100,183117800,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.5,1,1.3,2553000,168300,11288489000,"2023-02-20T14:02:00.000Z",1676901720000,2384700,4953300,471318700,15600,95708060000,53242842000,41954353000,510865000
98737900,1790791810000,4850290515000,3059498705000,8000631057000,284146500,185408600,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.9,1.3,1.6,3885400,1594600,19582847000,"2023-02-20T14:04:00.000Z",1676901840000,2290800,6186300,477505000,10100,121888087000,70534957000,50952110000,401020000
100271400,1830418260000,4935417625000,3104999365000,8131657834000,288183100,187911700,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,1.8,1.6,1.4,4036600,1533500,39626450000,"2023-02-20T14:06:00.000Z",1676901960000,2503100,6550300,484055300,10600,131026777000,85127110000,45500660000,399007000
100486400,1846150338000,5003713568000,3157563230000,8252536837000,291256900,190770500,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.7,1.3,1.6,3073800,215000,15732078000,"2023-02-20T14:08:00.000Z",1676902080000,2858800,5932900,489988200,300,120879003000,68295943000,52563865000,19195000
101923700,1862389048000,5060654072000,3198265024000,8350554210000,294691200,192767500,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.7,1,1.3,3434300,1437300,16238710000,"2023-02-20T14:10:00.000Z",1676902200000,1997000,5444900,495433100,13600,98017373000,56940504000,40701794000,375075000
102382700,1864174594000,5110797648000,3246623054000,8449458642000,297536800,195154100,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.1,0.9,1.5,2845600,459000,1785546000,"2023-02-20T14:12:00.000Z",1676902320000,2386600,5237900,500671000,5700,98904432000,50143576000,48358030000,402826000
102507700,1868561467000,5161188213000,3292626746000,8546357439000,300176900,197669200,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.2,0.9,1.4,2640100,125000,4386873000,"2023-02-20T14:14:00.000Z",1676902440000,2515100,5179200,505850200,24000,96898797000,50390565000,46003692000,504540000
104028100,1904185756000,5240618790000,3336433034000,8670644722000,303966200,199938100,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,1.6,1.5,1.4,3789300,1520400,35624289000,"2023-02-20T14:16:00.000Z",1676902560000,2268900,6123800,511974000,65600,124287283000,79430577000,43806288000,1050418000
106087700,1951511316000,5330565429000,3379054113000,8803590585000,308240000,202152300,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,2.1,1.6,1.3,4273800,2059600,47325560000,"2023-02-20T14:18:00.000Z",1676902680000,2214200,6494000,518468000,6000,132945863000,89946639000,42621079000,378145000
112868400,2084015439000,5499244790000,3415229351000,9008535314000,316774300,203905900,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,6,3.1,1.1,8534300,6780700,132504123000,"2023-02-20T14:20:00.000Z",1676902800000,1753600,10291100,528759100,3200,204944729000,168679361000,36175238000,90130000
118578700,2190812670000,5646838341000,3456025671000,9197493357000,324455800,205877100,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,4.8,2.7,1.3,7681500,5710300,106797231000,"2023-02-20T14:22:00.000Z",1676902920000,1971200,9684600,538443700,31900,188958043000,147593551000,40796320000,568172000
125351700,2321987889000,5824755406000,3502767517000,9424538593000,333575800,208224100,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,5.9,3.3,1.4,9120000,6773000,131175219000,"2023-02-20T14:24:00.000Z",1676903040000,2347000,11529300,549973000,62300,227045236000,177917065000,46741846000,2386325000
130920300,2420721246000,5965332913000,3544611667000,9607424999000,341015700,210095400,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,4.5,2.6,1.3,7439900,5568600,98733357000,"2023-02-20T14:26:00.000Z",1676903160000,1871300,9344900,559317900,33700,182886406000,140577507000,41844150000,464749000
134999700,2492420246000,6091873011000,3599452765000,9789082290000,347914400,212914700,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,3.2,2.3,1.7,6898700,4079400,71699000000,"2023-02-20T14:28:00.000Z",1676903280000,2819300,9750100,569068000,32100,181657291000,126540098000,54841098000,276095000
135048500,2493686387000,6093338602000,3599652215000,9790747331000,347982300,212933800,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,0.1,0,0,67900,48800,1266141000,"2023-02-20T14:30:00.000Z",1676903400000,19100,87000,569155000,0,1665041000,1465591000,199450000,0
137153700,2567266219000,6330537601000,3763271382000,10407813855000,358495700,221342000,54573600008.6,32441994672.4,89722533232.8,5168288.8,3090480.2,1908120.7,1182359.5,22131605336.2,3.3,4.3,5,10513400,2105200,73579832000,"2023-02-20T14:44:00.000Z",1676904240000,8408200,30366500,599521500,11444900,617066524000,237198999000,163619167000,216248358000
