┌─────────┬───────────────┬──────────┬──────────┬──────────┬──────────────┬──────────────┬───────────────┬───────────┬───────────────┬────────────────────────────┬────────────────┬────────────┬───────────┬───────────────┬────────────┬────────────────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │  sum_vol  │      val      │            date            │    acum_val    │ total_vol  │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
│   89    │ 1670420400000 │ 13657500 │ 8679400  │  148500  │ 179535472500 │ 145535746200 │  2230719100   │ 22485400  │ 327301937800  │ '2022-12-07T13:40:00.000Z' │ 30177712703700 │ 2050095800 │ -4978100  │ -33999726300  │ -113947100 │ -954684722800  │
│   90    │ 1670420520000 │ 6848900  │ 8380200  │  39400   │ 112461022000 │ 139242378700 │   542810000   │ 15268500  │ 252246210700  │ '2022-12-07T13:42:00.000Z' │ 30429958914400 │ 2065364300 │  1531300  │  26781356700  │ -112415800 │ -927903366100  │
│   91    │ 1670420640000 │ 6097600  │ 10827800 │  33800   │ 108238291700 │ 163649804200 │   705126200   │ 16959200  │ 272593222100  │ '2022-12-07T13:44:00.000Z' │ 30702552136500 │ 2082323500 │  4730200  │  55411512500  │ -107685600 │ -872491853600  │
│   92    │ 1670420760000 │ 6632200  │ 8430500  │  56000   │ 106892173200 │ 143438031000 │  1062925200   │ 15118700  │ 251393129400  │ '2022-12-07T13:46:00.000Z' │ 30953945265900 │ 2097442200 │  1798300  │  36545857800  │ -105887300 │ -835945995800  │
│   93    │ 1670420880000 │ 12329400 │ 4589300  │  81600   │ 206599568200 │ 70083651900  │  1382012200   │ 17000300  │ 278065232300  │ '2022-12-07T13:48:00.000Z' │ 31232010498200 │ 2114442500 │ -7740100  │ -136515916300 │ -113627400 │ -972461912100  │
│   94    │ 1670421000000 │ 16588500 │ 4574900  │  95500   │ 258145083200 │ 77187619300  │  1055636400   │ 21258900  │ 336388338900  │ '2022-12-07T13:50:00.000Z' │ 31568398837100 │ 2135701400 │ -12013600 │ -180957463900 │ -125641000 │ -1153419376000 │
│   95    │ 1670421120000 │ 16002300 │ 5478500  │  89200   │ 243194209100 │ 80550041300  │  1461008600   │ 21570000  │ 325205259000  │ '2022-12-07T13:52:00.000Z' │ 31893604096100 │ 2157271400 │ -10523800 │ -162644167800 │ -136164800 │ -1316063543800 │
│   96    │ 1670421240000 │ 13716600 │ 6691000  │  77000   │ 207814318400 │ 93252490600  │   900012000   │ 20484600  │ 301966821000  │ '2022-12-07T13:54:00.000Z' │ 32195570917100 │ 2177756000 │ -7025600  │ -114561827800 │ -143190400 │ -1430625371600 │
│   97    │ 1670421360000 │ 13136500 │ 10756700 │  219600  │ 181228458700 │ 190710903900 │  3012290000   │ 24112800  │ 374951652600  │ '2022-12-07T13:56:00.000Z' │ 32570522569700 │ 2201868800 │ -2379800  │  9482445200   │ -145570200 │ -1421142926400 │
│   98    │ 1670421480000 │ 26792500 │ 9849100  │  175600  │ 387244394400 │ 148685177000 │  3086733600   │ 36817200  │ 539016305000  │ '2022-12-07T13:58:00.000Z' │ 33109538874700 │ 2238686000 │ -16943400 │ -238559217400 │ -162513600 │ -1659702143800 │
│   99    │ 1670421600000 │ 35950200 │ 8619400  │  674600  │ 502713971600 │ 134473994800 │  11458953900  │ 45244200  │ 648646920300  │ '2022-12-07T14:00:00.000Z' │ 33758185795000 │ 2283930200 │ -27330800 │ -368239976800 │ -189844400 │ -2027942120600 │
│   100   │ 1670421720000 │ 32746900 │ 8626800  │  470600  │ 458384708600 │ 155719312300 │  7475465200   │ 41844300  │ 621579486100  │ '2022-12-07T14:02:00.000Z' │ 34379765281100 │ 2325774500 │ -24120100 │ -302665396300 │ -213964500 │ -2330607516900 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │  sum_vol  │      val      │            date            │    acum_val    │ total_vol  │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│   101   │ 1670421840000 │ 23988200 │ 12939600 │  478800  │ 285073069900 │ 205391801100 │  8363552600   │ 37406600  │ 498828423600  │ '2022-12-07T14:04:00.000Z' │ 34878593704700 │ 2363181100 │ -11048600 │ -79681268800  │ -225013100 │ -2410288785700 │
│   102   │ 1670421960000 │ 34750100 │ 13868800 │  423800  │ 470871972100 │ 194549300100 │  6657722800   │ 49042700  │ 672078995000  │ '2022-12-07T14:06:00.000Z' │ 35550672699700 │ 2412223800 │ -20881300 │ -276322672000 │ -245894400 │ -2686611457700 │
│   103   │ 1670422080000 │ 29042100 │ 17687900 │  672400  │ 356234954400 │ 213633074400 │  11312068200  │ 47402400  │ 581180097000  │ '2022-12-07T14:08:00.000Z' │ 36131852796700 │ 2459626200 │ -11354200 │ -142601880000 │ -257248600 │ -2829213337700 │
│   104   │ 1670422200000 │ 10085200 │ 29749600 │  618900  │ 145265771600 │ 479048313500 │  10880819700  │ 40453700  │ 635194904800  │ '2022-12-07T14:10:00.000Z' │ 36767047701500 │ 2500079900 │ 19664400  │ 333782541900  │ -237584200 │ -2495430795800 │
│   105   │ 1670422320000 │ 6018400  │ 21292000 │  245600  │ 102050761300 │ 314155951300 │  2944290600   │ 27556000  │ 419151003200  │ '2022-12-07T14:12:00.000Z' │ 37186198704700 │ 2527635900 │ 15273600  │ 212105190000  │ -222310600 │ -2283325605800 │
│   106   │ 1670422440000 │ 7986500  │ 14861800 │  375400  │ 125902835400 │ 237487125600 │  6420093400   │ 23223700  │ 369810054400  │ '2022-12-07T14:14:00.000Z' │ 37556008759100 │ 2550859600 │  6875300  │ 111584290200  │ -215435300 │ -2171741315600 │
│   107   │ 1670422560000 │ 11660000 │ 10796800 │  128800  │ 192053211500 │ 183264546400 │  2275743400   │ 22585600  │ 377593501300  │ '2022-12-07T14:16:00.000Z' │ 37933602260400 │ 2573445200 │  -863200  │  -8788665100  │ -216298500 │ -2180529980700 │
│   108   │ 1670422680000 │ 12852800 │ 9502900  │  302400  │ 186564497100 │ 145184402500 │  5287152000   │ 22658100  │ 337036051600  │ '2022-12-07T14:18:00.000Z' │ 38270638312000 │ 2596103300 │ -3349900  │ -41380094600  │ -219648400 │ -2221910075300 │
│   109   │ 1670422800000 │ 15867700 │ 8861500  │  290900  │ 214005225700 │ 135788344200 │  6276826100   │ 25020100  │ 356070396000  │ '2022-12-07T14:20:00.000Z' │ 38626708708000 │ 2621123400 │ -7006200  │ -78216881500  │ -226654600 │ -2300126956800 │
│   110   │ 1670422920000 │ 22619600 │ 8600200  │  583500  │ 324240244800 │ 118193911000 │  9326538900   │ 31803300  │ 451760694700  │ '2022-12-07T14:22:00.000Z' │ 39078469402700 │ 2652926700 │ -14019400 │ -206046333800 │ -240674000 │ -2506173290600 │
│   111   │ 1670423040000 │ 24647400 │ 10581600 │  526100  │ 364739161400 │ 146816338900 │  7557746300   │ 35755100  │ 519113246600  │ '2022-12-07T14:24:00.000Z' │ 39597582649300 │ 2688681800 │ -14065800 │ -217922822500 │ -254739800 │ -2724096113100 │
│   112   │ 1670423160000 │ 22777000 │ 12070400 │  499000  │ 305711351600 │ 179304691000 │  11263093100  │ 35346400  │ 496279135700  │ '2022-12-07T14:26:00.000Z' │ 40093861785000 │ 2724028200 │ -10706600 │ -126406660600 │ -265446400 │ -2850502773700 │
│   113   │ 1670423280000 │ 21427600 │ 13545300 │  734500  │ 314706954800 │ 203017050800 │  14637365000  │ 35707400  │ 532361370600  │ '2022-12-07T14:28:00.000Z' │ 40626223155600 │ 2759735600 │ -7882300  │ -111689904000 │ -273328700 │ -2962192677700 │
│   114   │ 1670423400000 │  595400  │  330700  │ 1383800  │  5704614800  │  5043526200  │  14546870900  │  2309900  │  25295011900  │ '2022-12-07T14:30:00.000Z' │ 40651518167500 │ 2762045500 │  -264700  │  -661088600   │ -273593400 │ -2962853766300 │
│   115   │ 1670423520000 │    0     │  10100   │    0     │      0       │    101000    │       0       │   10100   │    101000     │ '2022-12-07T14:32:00.000Z' │ 40651518268500 │ 2762055600 │   10100   │    101000     │ -273583300 │ -2962853665300 │
│   116   │ 1670423640000 │    0     │   200    │    0     │      0       │     2000     │       0       │    200    │     2000      │ '2022-12-07T14:34:00.000Z' │ 40651518270500 │ 2762055800 │    200    │     2000      │ -273583100 │ -2962853663300 │
│   117   │ 1670423760000 │   500    │   300    │    0     │     5000     │     3000     │       0       │    800    │     8000      │ '2022-12-07T14:36:00.000Z' │ 40651518278500 │ 2762056600 │   -200    │     -2000     │ -273583300 │ -2962853665300 │
│   118   │ 1670423880000 │   500    │    0     │    0     │     5000     │      0       │       0       │    500    │     5000      │ '2022-12-07T14:38:00.000Z' │ 40651518283500 │ 2762057100 │   -500    │     -5000     │ -273583800 │ -2962853670300 │
│   119   │ 1670424240000 │ 15676800 │ 19671500 │ 83539600 │ 203706223400 │ 373228993200 │ 1437929667500 │ 118887900 │ 2014864884100 │ '2022-12-07T14:44:00.000Z' │ 42666383167600 │ 2880945000 │  3994700  │ 169522769800  │ -269589100 │ -2793330900500 │
│   120   │ 1670424720000 │   2000   │    0     │    0     │   19800000   │      0       │       0       │   2000    │   19800000    │ '2022-12-07T14:52:00.000Z' │ 42666402967600 │ 2880947000 │   -2000   │   -19800000   │ -269591100 │ -2793350700500 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │  sum_vol  │      val      │            date            │    acum_val    │ total_vol  │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│   121   │ 1670424840000 │   5700   │    0     │    0     │   56430000   │      0       │       0       │   5700    │   56430000    │ '2022-12-07T14:54:00.000Z' │ 42666459397600 │ 2880952700 │   -5700   │   -56430000   │ -269596800 │ -2793407130500 │
│   122   │ 1670424960000 │   3000   │    0     │    0     │   29700000   │      0       │       0       │   3000    │   29700000    │ '2022-12-07T14:56:00.000Z' │ 42666489097600 │ 2880955700 │   -3000   │   -29700000   │ -269599800 │ -2793436830500 │
│   123   │ 1670425080000 │    0     │   100    │    0     │      0       │   1010000    │       0       │    100    │    1010000    │ '2022-12-07T14:58:00.000Z' │ 42666490107600 │ 2880955800 │    100    │    1010000    │ -269599700 │ -2793435820500 │
└─────────┴───────────────┴──────────┴──────────┴──────────┴──────────────┴──────────────┴───────────────┴───────────┴───────────────┴────────────────────────────┴────────────────┴────────────┴───────────┴───────────────┴────────────┴────────────────┘

